# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230829-20230831
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,16059,Grand total
#EL3248,United Kingdom,1
#EW0172,United States,1
#FC3180,United States,1
000008A,Japan,1
000022A,Germany,1
000050A,Australia,1
000050A,United Kingdom,1
000057A,Belgium,1
000060ABS,Germany,1
000073A,Austria,1
000073A,Germany,1
000086A,Germany,1
000106A,Germany,1
000114A,Germany,1
000121ABS,Netherlands,1
000125A,Germany,1
000133A,Germany,1
000137A,Germany,1
000250A,United States,1
0011D21A,United States,1
001A21A,United States,1
001E21A,United States,1
001J21-2A,United States,1
0021221A,United States,1
002A21A,United States,1
002C21A,United States,1
002F21A,United States,1
002M20A,Germany,1
003021A,United States,1
003321A,United States,1
0033B21A,United States,1
003A21A,United States,1
004M20A,United States,1
006M20A,United States,1
007C21A,United States,1
007H21A,Philippines,1
007M20A,United States,1
0081321A,United States,1
008B21-2A,United States,1
008G21A,Germany,1
010M2019,United States,1
010M21A,United States,1
010M220A,United States,1
010M2A,United States,1
010M2DA,United States,1
011320A,United States,1
011A21A,United States,1
011F21A,United States,1
011FZ1A,United States,1
011J20A,United States,1
011L20A,Czechia,1
011M2OA,United States,1
012A21A,United States,1
012AZ1A,United States,1
012F21A,United States,1
012H21B-MODERNA,United States,1
013A21A,United States,1
013B22A,United States,1
013F21A,United States,1
013FZ1A,United States,1
013L20A,Germany,1
013L20A,United Kingdom,1
013L2OA,United States,1
014C21A-H,United States,1
014F21A,United States,1
014M20A.,United States,1
016021A,United States,1
016E21A,Canada,1
016J21-2A,United States,1
017E21A,United States,1
017G21A,Italy,1
018F21A,Canada,1
018F21A,United States,1
01DE,Germany,1
020821A,United States,1
020B21A,Australia,1
020H22A,United States,1
021H22A,United States,1
022C21A,United States,1
022J21A-MODERNA,United States,1
022M02A,United States,1
022M0A,United States,1
022M20,United States,1
022M204,United States,1
022M2OA,United States,1
023M20A,United States,1
024C21A,Puerto Rico,1
024D21A,Germany,1
025021A,Canada,1
025C2IA,United States,1
025CZIA,United States,1
025J20-2A,United States,1
025J20-2A / 025,Germany,1
025L21A,United States,1
026D21A,United States,1
026L20A,United Kingdom,1
026L20A,United States,1
027421A,United States,1
027AZ1A,United States,1
027BZ1A,United States,1
027L20A,United States,1
028A 21A,United States,1
028A21A,United States,1
028A2A,United States,1
028K21A,United States,1
028K21A-MODERNA,United States,1
030120A,United States,1
030A21A,United States,1
030L20A,United States,1
030L2OA,United States,1
030M2OA,United States,1
031B21A,Puerto Rico,1
031M20A,United States,1
032L20A,United States,1
032M20A,United States,1
032M2OA,United States,1
033H21A,United States,1
033M20A,United States,1
034F21A,United States,1
036B21A,United States,1
037A21A,United States,1
037B21A,United States,1
037BZ1A,United States,1
037F21A,United States,1
037K2OA,Australia,1
038A21A,United States,1
038C21A,Switzerland,1
038K20A,United States,1
0391A21A,Mexico,1
039321A,United States,1
039A21A,United States,1
039D21A,United States,1
039K20-2A,United States,1
039K20A,Canada,1
039K2OA,United States,1
040821A,Denmark,1
040A21A-1,United States,1
041J21A,United States,1
041L20A,United States,1
041L2OA,Germany,1
042L20A,United States,1
0432A21A,United States,1
043A23A,Colombia,1
043AZIA,United States,1
043L20A,Australia,1
043L20A,United States,1
045J21A,United States,1
046021A,Philippines,1
047B21A,United States,1
048A21A,United States,1
048F21A,United States,1
048L21A,United States,1
049E21A,Germany,1
050C21A,United States,1
052A21A,United States,1
052C21A,Canada,1
052E21A,United States,1
053B22A,United States,1
053C21A,United States,1
053D22A,United States,1
056H21A,United States,1
057F21A,United States,1
059F22A,United States,1
061B22A,United States,1
062E21A,United States,1
063H21A,Canada,1
064A22A,Germany,1
065F21A,United States,1
066H21A,United States,1
066K21A,United States,1
067H21A,United States,1
076C21A,United States,1
077C21B,United States,1
091F21A,France,1
093F21A,Italy,1
093F21A,Spain,1
094F21A,Norway,1
10XE393240,Austria,1
1110-20-025B21A,United States,1
1111-20-30135BA,United States,1
1111-20-EW0153,United States,1
1111-20-EW0172,United States,1
1111-20-EW0179,United States,1
1111-20-EW0182,United States,1
1111-20-FH8027,United States,1
1111-FJ1611,United States,1
1234,Canada,1
1234,Germany,1
1234,United Arab Emirates,1
12345,Canada,1
12345,Germany,1
123456,Canada,1
1805018,United States,1
1805022,United States,1
1808982,United States,1
1808986,United States,1
1820095,United States,1
1822809,United States,1
1855194,United States,1
1C006A,Germany,1
1C007A,Brazil,1
1C009A,Germany,1
1D014A,Germany,1
1D017A,Germany,1
1D018A,Germany,1
1D01BA,Germany,1
1D020A,France,1
1DO14A,Germany,1
1DO17A,Germany,1
1E023-1A,Germany,1
1EO21A,Germany,1
1EO24A,Germany,1
1EO29A,Germany,1
1F030A,Ireland,1
1F038A,Germany,1
1F039A,Germany,1
1F1007A,Austria,1
1F1008A,Netherlands,1
1F1009A,France,1
1F1010A,Netherlands,1
1F1016A,Italy,1
1F1017A,Slovakia,1
1F1018A,Spain,1
1F1023A,Indonesia,1
1F1023A,Italy,1
1F1024A,Ireland,1
1F1024A,United States,1
1F1027A,Ireland,1
1F1027A,Netherlands,1
1F102A,Italy,1
1F1042A,Germany,1
1F1050A,Czechia,1
1F1052A,Germany,1
1F1054A,Malaysia,1
1G044A,Austria,1
1H049A,Hungary,1
1HO49A,Germany,1
1K078A,New Zealand,1
200002A,Germany,1
200002A,United States,1
202A21A,United States,1
203A21A,United States,1
210001,Italy,1
