# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230914-20230915
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,13624,Grand total
,Iran,1
#EN5318,United States,1
#FC3180,United States,1
#XD974,Germany,1
000009A,Japan,1
000018A,Japan,1
000033A,United States,1
000087A,Germany,1
000088A,United States,1
000109A,Germany,1
000114A,Poland,1
000117A,Germany,1
000121ABS,Netherlands,1
000124A,Poland,1
000125A,Germany,1
000128A,Germany,1
000135A,Germany,1
000137A,Germany,1
000140A,Germany,1
0011A21A,United States,1
0021321A,Thailand,1
003A21A,United States,1
003C21A,United States,1
0045A21A,Poland,1
006B21A,United States,1
006D21A,United States,1
0071321A,United States,1
007N20A,Croatia,1
008G21A,Germany,1
012H21B-MODERNA,Poland,1
012L20A,United States,1
012M21B,United States,1
013B21A,United States,1
013H21B,United States,1
013L20A,United States,1
013L2OA,United States,1
014B22A,United States,1
014C21A,United States,1
016G21A,Spain,1
016L21A,Canada,1
016M20A,United States,1
017F21A,United States,1
017H22A,United States,1
0191321A,United States,1
019F21A,United States,1
01DE,Germany,1
020E21A,Canada,1
020K21A,United States,1
021821A,United States,1
022B21A,United States,1
022C21A,United States,1
022M20A,United States,1
024M20A,United States,1
025A21A,United States,1
025C21A,United States,1
025J2019,Poland,1
025L21B,United States,1
026L20A,Italy,1
026L20A,United States,1
027821A,United States,1
027B21A,United States,1
027L20A,United States,1
028K21A-MODERNA,United States,1
028L20A,United States,1
030L20A,United States,1
031B21A,United States,1
031LZ0A,United States,1
032B21A,United States,1
032C20A,United States,1
032L20A,France,1
032M21A,United States,1
033B21A,United States,1
033H21A,United States,1
037A21B,United States,1
037K20A,United States,1
039B12A,Germany,1
039C21A,United States,1
039K20A,France,1
039K20A,United States,1
042A21A,United States,1
042D21A,Canada,1
042G21A,Germany,1
044D21A,Netherlands,1
045821A,United States,1
047AZ1A,United States,1
0481321A,United States,1
049C21A,United States,1
049E21A,United States,1
049L21A-MODERNA,United States,1
050022A,United States,1
053E21A,United States,1
054C2IA,United States,1
054CZIA,United States,1
057G20A,United States,1
058E21A,United States,1
059F22A,United States,1
061E21A,Germany,1
063H21A,Netherlands,1
066F21A,United States,1
06721A,United States,1
06H21A,Canada,1
072F21A_1101207,Singapore,1
076C21A,United States,1
078J21A,United States,1
085D21A,Canada,1
092D21A,Croatia,1
093D21A,Canada,1
10014A,Canada,1
1110-20-014F21A,United States,1
1111-20-EL9264,Germany,1
1111-20-EW0161,United States,1
1111-20-FD0810,Canada,1
1111-FG3527,United States,1
1111-FH8030,Germany,1
122001,Canada,1
1234,Austria,1
12345,Poland,1
123456,Poland,1
1802012,United States,1
1802072,United States,1
1805025,United States,1
1805031,United States,1
1808482,United States,1
1808978,United States,1
1808986,United States,1
1822809,United States,1
1855190,United States,1
1855835,United States,1
1C005A,Singapore,1
1C007A,Germany,1
1C010A,Germany,1
1DO14A,Germany,1
1DO15A,Germany,1
1DO16A,Germany,1
1DO20A,Germany,1
1E022A,Singapore,1
1F030A,Germany,1
1F034A,Germany,1
1F1008A,Netherlands,1
1F1009A,Italy,1
1F1010A,Austria,1
1F1013A,Austria,1
1F1013A,Netherlands,1
1F1050A,Germany,1
1F1051A,Italy,1
1F1052A,Germany,1
1F1052A,Indonesia,1
1HO48A,Germany,1
201A21A,Colombia,1
201A21A,United States,1
202121A,China,1
203A21A,United States,1
205A21A,United States,1
210001,Italy,1
210072,Germany,1
210076,Germany,1
2112826029,Poland,1
211D21A,United States,1
212C1A,Germany,1
212C21A,Estonia,1
212C21A,Italy,1
300042460,United States,1
300042698,Paraguay,1
300042722,Germany,1
3001176,Germany,1
3001176,United States,1
3001177,Germany,1
3001659,Canada,1
3001939,Canada,1
3001941,Netherlands,1
3001942,Switzerland,1
300194400,Germany,1
3001945,Germany,1
3002128,Canada,1
3002128,New Zealand,1
3002179,New Zealand,1
3002181,New Zealand,1
3002181,United States,1
3002183,New Zealand,1
3002187,Canada,1
3002187,Netherlands,1
3002337,Japan,1
3002338,Netherlands,1
3002538,Canada,1
3002623,Poland,1
3002912,Switzerland,1
3002916,Germany,1
3003181,United States,1
3003183,Germany,1
3003188,Switzerland,1
3003603,Germany,1
3004220,Japan,1
3004671,Germany,1
3005286,Paraguay,1
3005287,Germany,1
3005288,Paraguay,1
3005289,Paraguay,1
3005290,Paraguay,1
3005689,Canada,1
3005790,Paraguay,1
3005791,Paraguay,1
3005792,Paraguay,1
3005793,Paraguay,1
3005890,Poland,1
3006270,Poland,1
3006273,Poland,1
3006274,Poland,1
3006275,Poland,1
3006279,Japan,1
3006322,Italy,1
3006325,Germany,1
3006329,Spain,1
30125BA,Japan,1
30125BA,Paraguay,1
301308-A,United States,1
3013084,United States,1
30138A,United States,1
3013S8A,United States,1
301458A,United States,1
301558A,United States,1
30891TB,Mauritius,1
30966TB,Germany,1
31043TB,Germany,1
31134TB,Austria,1
31134TB,Germany,1
32021BD,Malaysia,1
32030BD,United States,1
330258D,Canada,1
33025BD,Japan,1
33025BD,United States,1
330268D,United States,1
33233TB,Austria,1
34523TB,Germany,1
34524TB,Germany,1
35035BD,Canada,1
41202003,United Kingdom,1
4120Z029,Canada,1
488024,Finland,1
59676-0580-05,United States,1
78436735,United States,1
AA1234,Italy,1
AB0001,United Kingdom,1
AB0009,United Kingdom,1
ABV3025,Germany,1
ABV5441,Belgium,1
ABV5443,Austria,1
ABV5652,Germany,1
ABV5839,Germany,1
ABW1277,Italy,1
ABW4054,Italy,1
ABW4330,Germany,1
ABW4805,Austria,1
ABW4805,Belgium,1
ABW4810,Spain,1
ABW7197,Austria,1
ABX3519,Germany,1
ACA5777,Estonia,1
ACB 9148,Germany,1
ACB1289,Germany,1
ACB3221,Germany,1
ACB3999,Norway,1
ACB7737,Germany,1
ACB9471,Germany,1
ACC0092,Germany,1
ACC0306,Mauritius,1
AS7144B,United States,1
AS7146B,United States,1
AS7642B,United States,1
BATCH NUMBER HA,Japan,1
BNT162B2,United States,1
CH.-B.: 1F1023A,Germany,1
CH.-B.: FC8889,Netherlands,1
CH.-B.: FD7958,Mauritius,1
CH.-B.: FE6975,Germany,1
CH.-B.:30025TB,Germany,1
CH.-B.:ET3674,Germany,1
CH.-B.:EY2172,Portugal,1
CH.B. 1DO15A,Germany,1
COMIRNATY 1D018,Germany,1
CTMAV532,Canada,1
D13L20A,Croatia,1
E56789,Austria,1
EH9899,United States,1
EJ1686,United States,1
EJ3002,Germany,1
EJ6136,New Zealand,1
EJ6136,Switzerland,1
EJ6788,Germany,1
EJ6789,Poland,1
EJ6795,Poland,1
EJ6796,New Zealand,1
EJ6796,Poland,1
EJ6797,Italy,1
EJ6797,New Zealand,1
EJ6797,Poland,1
EK4243,United Kingdom,1
EK4244,United Kingdom,1
EK5730,United States,1
EK9231,Germany,1
EK9231,United States,1
EL 9266,United States,1
EL1284,United States,1
EL1484,Italy,1
EL149104/2021,Germany,1
EL3246,United States,1
EL3302,United States,1
EL8713,United Kingdom,1
EL8713/V1056,Germany,1
EL8732,Germany,1
EL8782,Germany,1
EL8982,United States,1
EL9267,United States,1
EL9269,United States,1
ELO739,United Kingdom,1
EM0477,Paraguay,1
EM9801,United States,1
EM9809,United States,1
EMO477,Germany,1
EN-6198,United States,1
EN1198,Canada,1
EN5318,United States,1
EN5318 05/21 EX,United States,1
EN6026,United States,1
EN6200,United States,1
EN6201,Austria,1
EN6201,Estonia,1
EN6202,United States,1
EN6203,United States,1
EN6207,United States,1
EN8205,United States,1
EN9809,United States,1
ENG201,United States,1
EP2163,Austria,1
EP2166,Hungary,1
EP6955,Paraguay,1
EP6955,United States,1
EP9598,Italy,1
EP9598,New Zealand,1
EP9599,New Zealand,1
ER 7812,Germany,1
ER 8730,United States,1
ER 8734,United States,1
ER1741,United Kingdom,1
ER1742,Costa Rica,1
ER1749-L584,United Kingdom,1
ER3781,United States,1
ER6205,United States,1
ER7613,Germany,1
ER7832,Germany,1
ER8727,Finland,1
ER8727 PFIZER,United States,1
ER8729,United States,1
ER8732,United States,1
ER9480,Indonesia,1
ET1831,Hungary,1
ET1831,Italy,1
ET3045,Austria,1
ET3620,Austria,1
ET6795,Hungary,1
ET7205,Austria,1
ET9096,New Zealand,1
EW 0182,United States,1
EW 0198,United States,1
EW0150,United States,1
EW0161,Finland,1
EW0164,Paraguay,1
EW0168,Hungary,1
EW0170,Hungary,1
EW0170,United States,1
EW0171,Thailand,1
EW0172,United States,1
EW0173,Japan,1
EW0173,United States,1
EW0175,United States,1
EW0179,Japan,1
EW0179,Paraguay,1
EW0180,Paraguay,1
EW0180,United States,1
EW0181,Paraguay,1
EW0182,Paraguay,1
EW0183,Paraguay,1
EW0183-H,Paraguay,1
EW0185,Paraguay,1
EW0185,Thailand,1
EW0196,United States,1
EW0202,Mexico,1
EW0203,Japan,1
EW0206,Canada,1
EW0212,Canada,1
EW0221,Indonesia,1
EW0221,Mexico,1
EW0271,Canada,1
EW0317,Canada,1
EW0518,Canada,1
EW064,United States,1
EW0817,Canada,1
EW2235,Slovenia,1
EW2243,Poland,1
EW2246,Austria,1
EW2248,Austria,1
EW4109,United Kingdom,1
EW4811,Japan,1
EW6126,Germany,1
EW6327,Italy,1
EW9127,Poland,1
EWO164,United States,1
EWO177,Canada,1
EX 3599,Germany,1
EX0904,Canada,1
EX3510,Austria,1
EX3510,Italy,1
EX3546,Kuwait,1
EX3546,Switzerland,1
EX3598,Germany,1
EX423,Poland,1
EX7389,Italy,1
EX7823,Indonesia,1
EX8689,Germany,1
EY0573,Japan,1
EY0578,Paraguay,1
EY0579,Brazil,1
EY0579,Paraguay,1
EY0581,Paraguay,1
EY0582,Paraguay,1
EY0582,South Africa,1
EY0583,Canada,1
EY0583,Japan,1
EY0583,Paraguay,1
EY0586,Canada,1
EY2172 / FA5833,Portugal,1
EY2173,Germany,1
EY3014,France,1
EY4825,Canada,1
EY4825,Kuwait,1
EY4825,United Arab Emirates,1
EY4838,United States,1
EY5422,Japan,1
EY7015,Austria,1
EY7015,Poland,1
FA 7485,United States,1
FA1027,United Kingdom,1
FA1027,United States,1
FA1027-L720,United Kingdom,1
FA4597,Italy,1
FA4598,Hungary,1
FA4632,New Zealand,1
FA4632,Serbia,1
FA5742,United Arab Emirates,1
FA5829,Hungary,1
FA5833,Montenegro,1
FA5833,Serbia,1
FA6780,United States,1
FA7812,Montenegro,1
FA9090,Mexico,1
FA9091,Canada,1
FA9096,Brazil,1
FC 5436,Belgium,1
FC1526,Italy,1
FC2336,Denmark,1
FC2473,Austria,1
FC3059,Germany,1
FC3098,Germany,1
FC3180,Mexico,1
FC3180,United States,1
FC3181,United States,1
FC3184,United States,1
FC3187,United States,1
FC3661,Estonia,1
FC3661,Japan,1
FC5089,Netherlands,1
FC5436,Poland,1
FC8289,Kuwait,1
FC8889,Belgium,1
FC8889,Netherlands,1
FC889,Germany,1
FC9001,United Arab Emirates,1
FC9880,Japan,1
FC9909,Japan,1
FD 9234,Germany,1
FD0168,Germany,1
FD1921,Germany,1
FD4555,Germany,1
FD4555,Hungary,1
FD45555,Hungary,1
FD45555,Italy,1
FD5613,United Kingdom,1
FD6840,Estonia,1
FD7208,Canada,1
FD7209,Canada,1
FD7210,Canada,1
FD7218,Canada,1
FD7218,United States,1
FD7219,Canada,1
FD7220,Mexico,1
FD7221,Paraguay,1
FD7222,Canada,1
FD7281,Canada,1
FD8274,Serbia,1
FD9234,Austria,1
FD9309,Spain,1
FE 6208,Austria,1
FE1248,France,1
FE1248,Spain,1
FE2090,Belgium,1
FE2296,Finland,1
FE3380,Poland,1
FE3430,United States,1
FE3544,United States,1
FE3582,United States,1
FE3592,Mexico,1
FE3594,United States,1
FE4728,Germany,1
FE6029,Poland,1
FE6208,Costa Rica,1
FE6208,Hungary,1
FE7010,Netherlands,1
FE7011 1,Germany,1
FE8087,United Kingdom,1
FE8162,Japan,1
FE8206,Japan,1
FE8235,France,1
FE8235,Hungary,1
FE8244,Hungary,1
FE8244F,Hungary,1
FE9174,Germany,1
FE9174,Japan,1
FF0688,France,1
FF0884,Malaysia,1
FF2154,Kuwait,1
FF2154,Netherlands,1
FF2382,Italy,1
FF2382,Malaysia,1
FF2587,Canada,1
FF2587,United States,1
FF2590,United States,1
FF2597,United States,1
FF2832,Austria,1
FF2834,Austria,1
FF3318,Italy,1
FF3592,United States,1
FF3620,Japan,1
FF7481,Germany,1
FF8288,Italy,1
FF8288,United Kingdom,1
FF8839,United States,1
FG0978,Japan,1
FG3524,Kuwait,1
FG3526,Germany,1
FG3712,Australia,1
FG3712,United Kingdom,1
FG3739,Italy,1
FG4592,Poland,1
FG6273,Italy,1
FG6431,United Kingdom,1
FG7900,Paraguay,1
FG7911,France,1
FG7911,Poland,1
FG9019,Argentina,1
FG9019,New Zealand,1
FH0151,Japan,1
FH0161,Austria,1
FH3219,Australia,1
FH3219,Canada,1
FH3220,New Zealand,1
FH8020,United States,1
FH8022,United States,1
FH8026,Paraguay,1
FH8027,Finland,1
FH8029,United States,1
FH8469,New Zealand,1
FH8489,New Zealand,1
FH9678,Austria,1
FJ0757,Hungary,1
FJ1161,Hungary,1
FJ1611,Hungary,1
FJ1612,Hungary,1
FJ1613,Hungary,1
FJ1613,Paraguay,1
FJ1614,Hungary,1
FJ1614-PFIZER-2,Hungary,1
FJ1618,Hungary,1
FJ1620,Hungary,1
FJ1620-PFIZER-2,Hungary,1
FJ1620-PFIZER-2,United States,1
FJ1661,Hungary,1
FJ1685,Hungary,1
FJ1685,United States,1
FJ3438,New Zealand,1
FJ4187,Brazil,1
FJ4187,Denmark,1
FJ5973,Finland,1
FJ8041,Finland,1
FK0112,Hungary,1
FK0396,New Zealand,1
FK0723,Germany,1
FK6303,Austria,1
FK6304,Austria,1
FK8892,Singapore,1
FK9412,Brazil,1
FK9706,United States,1
FK9712,United States,1
FK9894,United States,1
FL 3197,United States,1
FL00007,United States,1
FL0007,Mexico,1
FL1072,Canada,1
FL1939,United Kingdom,1
FL3198-PFIZER-2,United States,1
FL3203,Canada,1
FL3560,Australia,1
FL5324,Austria,1
FM2954,Paraguay,1
FM3289,Japan,1
FM3802,Belgium,1
FM9992-PFIZER-2,Mexico,1
FM9992-PFIZER-2,Poland,1
FM9992-PFIZER-2,United States,1
FN0987,Austria,1
FN1448,Poland,1
FN1664,United Kingdom,1
FN2908,United States,1
FN3543,United Kingdom,1
FN4365,Austria,1
FN5254,United Kingdom,1
FN5318,United States,1
FN6611,France,1
FN9501,Singapore,1
FP1965,Austria,1
FP1972,Austria,1
FP4554,United States,1
FP7135,United States,1
FP7135-PFIZER-2,United States,1
FP7137,United States,1
FP7138,United States,1
FP8190,Belgium,1
GD6677,Portugal,1
GD6678,Germany,1
GD6678,Netherlands,1
GH9694,United States,1
GH9703,Japan,1
GH9715,Germany,1
GH9722,Austria,1
GH9741,Spain,1
GH9851,Austria,1
GJ2542,Germany,1
GJ2542,Mauritius,1
GJ2543,Germany,1
GJ2631,Austria,1
GJ3274,United States,1
GJ6665,United States,1
GJ7139,Switzerland,1
GJ9254,United Kingdom,1
GK0924,Canada,1
GK1328,Japan,1
H.-B.: EJ6796,Iran,1
ID020A,Germany,1
J07BX03,France,1
JJ1802068,United States,1
KV1234,Italy,1
LOT 000088A,United Kingdom,1
LOT 000110A,Germany,1
LOT 007G21A,Germany,1
LOT 042G21A,Germany,1
LOT 045G21A,Germany,1
LOT 210004,Germany,1
LOT 216044,Germany,1
LOT 216045,Germany,1
LOT 3001944,Germany,1
LOT 3002188,New Zealand,1
LOT 3002334,Germany,1
LOT 3002545,Germany,1
LOT 3002913,Mauritius,1
LOT 3003609,Germany,1
LOT 3004492,Germany,1
LOT 3004952,Germany,1
LOT 3005290,Germany,1
LOT000088A,United Kingdom,1
LOT000106A,Germany,1
LOT000109A,Germany,1
LOT000125A,Germany,1
LOT000133A,Germany,1
LOT000135A,Germany,1
LOT000137A,Germany,1
LOT042G21A,Germany,1
LOT214012,Germany,1
LOT214015,Indonesia,1
LOT216044,Germany,1
LOT3001944,Germany,1
LOT3002913,Germany,1
LOT3002913,Mauritius,1
LOT3003183,Germany,1
LOT3003606,Germany,1
LOT3004500,Germany,1
LOT3004732,Germany,1
LOT3004951,Germany,1
LOT3005291,Germany,1
MOD012M20A,United States,1
MODERNA,United States,1
MODERNA 025L20A,United States,1
MODERNA COVID-1,Poland,1
MODERNA COVID-1,United States,1
MRNA-1273,Singapore,1
O13L20A,Croatia,1
P-FE2625,Germany,1
P-FG7900,France,1
PAA165994,Hungary,1
PCA0004,Germany,1
PCB0003,Norway,1
PFIZER BIONTECH,United States,1
PFIZER COVID 19,Germany,1
PFIZER EL9263,United States,1
