# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230717-20230720
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,31687,Grand total
#016B21A,United States,1
#017B21A,United States,1
#036A21A,United States,1
#038K20A,United States,1
#039K20A,Philippines,1
#046A21A,United States,1
#EM9810,United States,1
#EN6198,United States,1
#EN6203,United States,1
#EP6955,United States,1
#EW0172,Switzerland,1
#EW0172,United States,1
000004A,Italy,1
0000114A,Germany,1
000015A,Australia,1
000033A,Australia,1
000040A,Australia,1
000048A,Australia,1
000057A,Austria,1
000060A,Italy,1
000060ABS,Germany,1
000073A,Germany,1
000077A,Germany,1
000081A,Portugal,1
000087A,Germany,1
000088A,Spain,1
000102A,Germany,1
000125A,Germany,1
000130A,Germany,1
000135A,Germany,1
000136A,Finland,1
000136A,Germany,1
000139A,Portugal,1
000140A,United States,1
000190A,Sweden,1
0004M20A,United States,1
0009C21A,United States,1
001B2A,United States,1
001CZ1A,United States,1
0022B21A,United States,1
002A21A,United States,1
0033F21A,Switzerland,1
0033F21A,United States,1
003AZ1A,United States,1
003B21A,Spain,1
003F21A,United States,1
003J21-2A,United States,1
004A21A,United States,1
004C21A,United States,1
004F21A,United States,1
006E21A,Canada,1
006M21A,United States,1
007BZ1A,United States,1
007D21A,United States,1
00821A,United States,1
008B21A,United States,1
008C12A,United States,1
008C21H,United States,1
00F21A,United States,1
00SM21A,United States,1
010A21A,United States,1
011021A,United States,1
011120A,United States,1
011A21A,United States,1
011B22A-MODERNA,United States,1
011D21A,United States,1
011DZ1A,United States,1
011FZ1A,United States,1
011J20A,Germany,1
011J2OA,United States,1
011L20A,Canada,1
011L20A,Japan,1
011L20A,Poland,1
011L20A,United Kingdom,1
011L2OA,United States,1
011M207,Canada,1
012A21A,United States,1
012F21A,United States,1
012FZ1A,United States,1
012H21B,United States,1
012MZ0A,United States,1
013120A,United States,1
013421A,United States,1
013AZ1A,United States,1
013LZOA,United States,1
013M20A OR 0BM2,United States,1
013M21A,United States,1
015F21A,Colombia,1
015M2OA,United States,1
015MZ0A,United States,1
015MZOA,United States,1
016C21A,Puerto Rico,1
016CZ1A,United States,1
016G21A,Spain,1
016L20A,United States,1
017B22A,United States,1
017C21A,United States,1
017E,United States,1
017EZ1A,United States,1
017EZIA,United States,1
017F21A,United States,1
017G21A,Italy,1
018821A,United States,1
019821A,United States,1
019B12A,United States,1
019J21A,Canada,1
01DE/A90001668/,Germany,1
020B214,United States,1
020B21A,Puerto Rico,1
021021A,United States,1
022C1A,United States,1
022J21A,United States,1
022M20A,United States,1
023B21A,United States,1
023C219,United States,1
024B21A,United States,1
024M2OA,United States,1
025520-2A,United States,1
025CZ1A,United States,1
025CZIA,United States,1
025J02A,United States,1
025J20,United States,1
025J20-2A / 025,Australia,1
025J20A,Australia,1
025J20A,Gambia,1
025L20,United States,1
025L20A NRG,United States,1
025L21B,United States,1
026021A,United States,1
0261L20A,United States,1
026620A,United States,1
026B21A,United States,1
027BZ1A,United States,1
027L2OA,United States,1
028AZ1A,United States,1
028L204,United States,1
028L20A,United States,1
029420A,United States,1
0301321A,United States,1
030C21A,United States,1
030L2OA,United States,1
030M20A,Mexico,1
031A21A,Mexico,1
031M201A,United States,1
032H21A,Puerto Rico,1
032H251A,United States,1
032H271A,United States,1
034FZ1A,United States,1
036321A,United States,1
036A214,United States,1
036AZ1A,United States,1
036BZ1A,United States,1
036C21A,United States,1
037821B,United States,1
037A22B-MODERNA,United States,1
037K2OA,United States,1
038B214,United States,1
039821A,United States,1
039A21A,United States,1
039AZ1A,United States,1
