# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230813-20230815
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,14964,Grand total
#036A21A,United States,1
#EP6955,United States,1
0000014A,Brazil,1
000014A,Austria,1
000018A,Japan,1
000021A,Japan,1
000023A,Germany,1
000050A,Guatemala,1
000060A,Brazil,1
000091A,United States,1
000105A,Austria,1
000109A,United Kingdom,1
000114A,Germany,1
000123A,Mexico,1
000124A,Germany,1
000125A,United Kingdom,1
000126A,United Kingdom,1
000133A,Germany,1
000137A,Germany,1
000140A,Bulgaria,1
000141A,Germany,1
000152A,Mexico,1
000191A,Japan,1
000241A,Japan,1
0011A21A,United States,1
0011D21A,United States,1
001B211A,United States,1
001BZ1A,United States,1
001BZIA,United States,1
002621A,United States,1
003B21A,United States,1
003F21A,United States,1
004C21A,United States,1
005C21A,United States,1
00621A,Guatemala,1
006B21A,United States,1
006M20A,United States,1
007821A,United States,1
007J21-2A,United States,1
007M20A,United States,1
007MZ0A,United States,1
008A21A,United States,1
008B21-2A,Honduras,1
008G21A,Germany,1
00A21A,United States,1
010A21A,United States,1
011L20A,United States,1
012H21B,United States,1
012M2OA,United States,1
013A21A,United States,1
013H21B,United States,1
013L2OA,United States,1
014F21A,United States,1
014M20A,United States,1
015M20A,United States,1
016B21A,United States,1
016C21A,United States,1
016M20A,United States,1
017821A,United States,1
017E,United States,1
017EZ1A,United States,1
018B21A,United States,1
018J21ABS,Netherlands,1
019821A,United States,1
019B21A,Italy,1
019J21A,United States,1
01DE/A87004946/,Germany,1
01DE/A90001668/,Germany,1
021B21A,United States,1
022521A,United States,1
022M20A,Switzerland,1
022M20A,United States,1
022M2OA,United States,1
023C21A,Italy,1
023C21A,Puerto Rico,1
023C21A,United States,1
023M20A,United States,1
02521A,United States,1
025A21A,United States,1
025L204,United States,1
026A21A,United States,1
026L21B,United States,1
027C21A,United States,1
028A21A,United States,1
028K21A-MODERNA,United States,1
029AZ1A,United States,1
029H21B-MODERNA,Brazil,1
030A22A,United States,1
030G22B,United States,1
031AZ1A,United States,1
031B21A,United States,1
031F21A,United States,1
031H21A,United States,1
032FZIA,United States,1
032H21A,United States,1
033B21A,United States,1
036B21A,United States,1
036C21A,United States,1
036CZ1A,United States,1
037A21B,United States,1
038A21A,United States,1
038C21A,United States,1
038D21A,Spain,1
038K20A,United States,1
039821A,United States,1
039B21A,United States,1
039D21A,United States,1
039F21A,United States,1
039K20-A,United States,1
039K20A,Germany,1
039K20A,United States,1
040A21A,United States,1
040B21A,United Kingdom,1
040C21A,United States,1
041A21A,United States,1
041C20A,United States,1
041C2A,United States,1
041CZ1A,United States,1
041J21A,Puerto Rico,1
042621A,Germany,1
042A21A,United States,1
042B214,United States,1
042B21A,Puerto Rico,1
043B21A,United Kingdom,1
044AZ1A,United States,1
045B21A,United States,1
045J21A,Italy,1
046A21A,United States,1
046L21A,United States,1
048F21A,United States,1
049CZ1A,United States,1
049E21A,United States,1
050E21A,United States,1
052C21A,Canada,1
052E21A,United States,1
053C21A,Brazil,1
056A22A,United States,1
059A22A,United States,1
059F22A,United States,1
059H21A,United States,1
059M21A-MODERNA,Greece,1
060A22A,United States,1
061E21A,Switzerland,1
062E21A,United States,1
063H21A,Canada,1
071F21A,United States,1
078J21A,United States,1
083J21A,United States,1
088D21A,United States,1
092F21A,Switzerland,1
093D21A,Canada,1
09F21A,Germany,1
10018A,Germany,1
10038077727399,Mexico,1
1111-20-30130BA,United States,1
1111-20-EL9264,United States,1
1111-20-ER8727,United States,1
1111-20-ER8732,United States,1
1111-20-EW0168,United States,1
1111-20-EW0176,United States,1
1111-20-EW0182,Peru,1
1111-20-EW0182,United States,1
1111-20-FF2587,Canada,1
1119349007,Germany,1
1234,Canada,1
1234,Germany,1
1802072,United States,1
1805018,United States,1
1808609,United States,1
1808982,United States,1
1822809,Ethiopia,1
182281,Ethiopia,1
1855191,United States,1
1855194,United States,1
18822811,Ethiopia,1
1B002A,Hong Kong,1
1B003A,Hong Kong,1
1B004A,Hong Kong,1
1C011A,Germany,1
1CO11A,Germany,1
1D013A,Germany,1
1DO15A,Germany,1
1E028A,Hong Kong,1
1EO29A,Germany,1
1F012A,Germany,1
1F022A,Germany,1
1F036A,Germany,1
1F039A,Hong Kong,1
1F1003A,Malta,1
1F1004A,Germany,1
1F1004A,Spain,1
1F1013A,Netherlands,1
1F1016A,Germany,1
1F1020A,Germany,1
1F1021A,Indonesia,1
1F1023A,Honduras,1
1F1023A,Hungary,1
1F1025A,Spain,1
1F1035A,Germany,1
1F1046A,Netherlands,1
1F1050A,Germany,1
1F1052A,Greece,1
1F1052A,Sweden,1
1F1055A,Germany,1
1F1056A,Australia,1
1F1060A,Germany,1
1HO49A,Germany,1
200006A,Brazil,1
201A21A,United States,1
2021-0069403,Germany,1
202F21A,United States,1
205A21A,Japan,1
205A21A,United States,1
206A211A,United States,1
207A21,United States,1
2100653,South Korea,1
210093,Germany,1
212A21A,United States,1
212C21A,Switzerland,1
213A21A,Colombia,1
213C21A,United States,1
213D21A,United States,1
214012,Germany,1
216001 (22/04/2,Spain,1
216038,Belgium,1
216044,Germany,1
21C10-03,Austria,1
21C16-01,Germany,1
21C17-01,Germany,1
21C19-05,Poland,1
