# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230916-20230919
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,20228,Grand total
#023M20A,United States,1
#036A21A,United States,1
#046A21A,United States,1
#EK9231,Canada,1
#EL3246,United States,1
#EN6199,United States,1
#ER8727,United States,1
#EW0187,United States,1
#FC3180,United States,1
000004A,Italy,1
000014A,France,1
000022A,France,1
000022A,United Kingdom,1
000029A,Germany,1
000030A,Italy,1
000037A,Germany,1
000073A,Germany,1
000075A,France,1
000081A,France,1
000081A,United Kingdom,1
000086A,Germany,1
000088A,United Kingdom,1
000106A,Germany,1
000117A,Germany,1
000121A,Germany,1
000124A,Germany,1
000128A,Germany,1
000133A,Germany,1
000135A,Germany,1
000136A,Germany,1
000137A,United States,1
000145A,Germany,1
0004M20A,Germany,1
001CZ1A,United States,1
001J21A,Mexico,1
003AZ1A,United States,1
003AZIA,United States,1
0044A21A,United States,1
004M208,United States,1
004M21A,United States,1
004M2OA,United States,1
006C21A,United States,1
006M20A,United States,1
007C21A,United States,1
008B212A,United States,1
008G21A,Italy,1
009C21A,United States,1
0101A21A,United States,1
010A21A,United States,1
010M20A,Canada,1
010M20A,United States,1
01120A,United States,1
011421A,Germany,1
011B22A,United States,1
011J20A,Germany,1
011M204,United States,1
011M207,United States,1
011MZOA,United States,1
012120A,United States,1
012L20A,United States,1
012L2OA,United States,1
013AZ1A,United States,1
013B22A,United States,1
013F21A,United States,1
013L20A,Germany,1
013L2OA,United States,1
013M20A,Austria,1
015M20A,United States,1
0161420A,Germany,1
016B21A,United States,1
016G21A,Italy,1
017E21A,United States,1
017G21A,Italy,1
018B21A,United States,1
019B21A,United States,1
020B21A,United States,1
020E21A,Canada,1
022J21A-MODERNA,United States,1
023M20A,United States,1
024H22A,United States,1
025120-2A,United States,1
025AZ1A,United States,1
025J20-2A,United States,1
025L21B,United States,1
026C21A,Guam,1
026C21A,United States,1
026L20A,Italy,1
026L21B,United States,1
027A21A,United States,1
027B21A,United States,1
027E22A,United States,1
027H21B,United States,1
027L21A-MODERNA,United States,1
028K21A,United States,1
028K21A-MODERNA,United States,1
029H21B,United States,1
029L2OA,United States,1
02SJ20-2A,United States,1
031A21A,United States,1
031M2OA,United States,1
032B21A,United States,1
033F21A,United States,1
036A21A,United States,1
037 K20A,United States,1
037B21A,United States,1
037C21A,United States,1
038D21A,United States,1
039A21A,Canada,1
039K20A,Italy,1
039K20A,U.S. Virgin Islands,1
039K2OA,Canada,1
03C21A,United States,1
040C21A,United States,1
041BZ1A,United States,1
041C21A,United States,1
041L20A,Italy,1
041L20A,United States,1
042A21A,United States,1
042A421A,United Kingdom,1
042B212A,United States,1
042B21A,United States,1
042D21A,Canada,1
042H22A,United States,1
042L20A,Italy,1
043021A,United States,1
043AZ1A,United States,1
044A21A,Austria,1
044D21A,Canada,1
045321A,United Kingdom,1
045B21A,United States,1
045C21A,United States,1
048C21A,United States,1
048F21A,United States,1
050E21A,United States,1
051C21A,United States,1
052C21A,Canada,1
052E21A,United States,1
052EZ1A,United States,1
053E21A,United States,1
054C21A,United States,1
059F22A,United States,1
062E21A,United States,1
064H21A,United States,1
065F21A,United States,1
066F21A,United States,1
067F21A-MODERNA,United States,1
068H21A-MODERNA,United States,1
070H21A,Canada,1
076C21A,Canada,1
079F21A,France,1
088D21A,United States,1
090F21A,Italy,1
105286103255487,United States,1
10805031,United States,1
1111-20-EW0153,United States,1
1111-20-FC3184,United States,1
1111-20-FF2593,United States,1
1111-20-FF8839,United States,1
1119349007,Germany,1
1234,France,1
1234,United States,1
12345,Belgium,1
12345,France,1
12345,Germany,1
1273,Canada,1
1802070,United States,1
1805020,United States,1
1805022,United States,1
1805031,United States,1
1808986,United States,1
1821286,United States,1
1822809,United States,1
1C008,Germany,1
1C009A,India,1
1C009A,United Kingdom,1
1C00BA,Germany,1
1COO9A,Germany,1
1D012A,Spain,1
1D014A,United States,1
1D016A,Japan,1
1DO16A,Germany,1
