# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230822-20230824
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,20429,Grand total
#012M20A,United States,1
#023M20A,United States,1
#046A21A,United States,1
#ER2613,United States,1
#ER8727,United States,1
#ER8737,United States,1
#FC3180,United States,1
000001A,Poland,1
000010A,Poland,1
000012A,Japan,1
000014A,Poland,1
000015A,Poland,1
000019A,Poland,1
000022A,Poland,1
000022A,United Kingdom,1
000023A,France,1
000029A,Singapore,1
000033A,Israel,1
000036A,Peru,1
000054A,Italy,1
000057A,Belgium,1
000073A,Germany,1
000074A,Colombia,1
000075A,Poland,1
000084A,United Kingdom,1
000088A,Poland,1
000112A,Germany,1
000121ABS,Netherlands,1
000123A,United States,1
000130A,Germany,1
000195A,Canada,1
0009C21A,United States,1
0011L20A,United States,1
001B212A,United States,1
001B21A,United Kingdom,1
001C21A,United States,1
001M20A,United States,1
0021221A,Germany,1
002A211A,Germany,1
002A21A,United States,1
002B1A,United States,1
002B21A,United States,1
003A21A,United States,1
003B21A,United States,1
003K21A,United States,1
0044B21A,United States,1
004C21A,United States,1
005021A,United States,1
006C21A,United States,1
006M20A,United States,1
007321A,United States,1
008821A,Peru,1
0088B21-21A,Peru,1
008B21-2A,United States,1
008BZ1A,United States,1
008G21A,Italy,1
010821A,United States,1
010MZOA,United States,1
011120A,Poland,1
011D21A,United States,1
011F21A,United States,1
011J2OA,United States,1
011M20A,United States,1
012H21B,United States,1
012L2OA,United States,1
012M2OA,United States,1
013A21A,United States,1
013H21B,United States,1
013L20A,Germany,1
013M20A,United States,1
015M20A,United States,1
016H22A,United States,1
017B21A,United States,1
017E21A,United States,1
019B21A,United States,1
020B21A,United States,1
020E21A,Canada,1
020F21A,United States,1
022B21A,United Kingdom,1
022B21A,United States,1
022J21A,United States,1
022M20A,United States,1
023A21A,United States,1
023F21A,Italy,1
024M2OA,United States,1
025B21A,United States,1
025J20A,United States,1
025L20A,Canada,1
025L21B,United States,1
026221B,United States,1
026620A,United States,1
026AZ1A,United States,1
026B21A,United States,1
026C21A,United States,1
