# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230620-20230620
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,3517,Grand total
#006B21A,United States,1
#EN6204,United States,1
#EW0173,United States,1
(not set),Indonesia,1
000004A,Italy,1
000029A,Australia,1
000137A,Germany,1
000234A,United States,1
0036B21A,United States,1
003C21A,United States,1
006M21A,Chile,1
010H22A,United States,1
011M20A,United States,1
012H21B,United States,1
012H21B-MODERNA,United States,1
012L20A,United States,1
013L20A,United States,1
015B22A,United States,1
015H22A,United States,1
016B21A,United States,1
017B21A,United States,1
017G21A,Italy,1
018B21A,United States,1
018J21A,Spain,1
020J21A,Canada,1
021A21A,United States,1
021B21A,United States,1
021C21A,United States,1
022H22A,United States,1
022M20A,United States,1
024C21A,United States,1
029H21B,United States,1
031B21A,United States,1
031G21A,Spain,1
032H21A,United States,1
033H21A,United States,1
036C21A,United States,1
037520A,Brazil,1
037F21A,United States,1
039D21A,United States,1
039F21A,United States,1
039FZ1A,United States,1
039FZIA,United States,1
042A21A,Puerto Rico,1
042L20A,United States,1
043A21A,United States,1
044B21A,United States,1
045B21A,United States,1
04SJ21A,United States,1
051CZ1A,United States,1
059H21A,United States,1
067H21A,United States,1
067H21A-MODERNA,United States,1
085D21A,Canada,1
093F21A,Italy,1
093F21A,Russia,1
094F21A,Italy,1
1111-20-EL9264,United States,1
1111-20-FC3183,United States,1
1805031,Czechia,1
1808020,United States,1
1808069,United States,1
1808978,United States,1
1D020A,Germany,1
1E024A,Germany,1
1F030A,Germany,1
1F1009A,France,1
1F1014A,Germany,1
1F1052A,Germany,1
1J073A,Philippines,1
201A21A,United States,1
2021A21A,United States,1
213D21A,United States,1
216037,Italy,1
21C11-05,Portugal,1
21C16-01,Germany,1
300042698,Germany,1
300042721,United States,1
30011TB,Austria,1
30011TB,Germany,1
3001532,United Kingdom,1
3001651,Germany,1
3001944,Germany,1
3002537,Poland,1
3002917,Poland,1
3003185,Switzerland,1
3004219,Switzerland,1
3004222,Australia,1
3004674,Australia,1
3004674,United Arab Emirates,1
3005237,United Kingdom,1
3005287,United Kingdom,1
31043TB,Germany,1
31045BD,Panama,1
3203080,United States,1
32030BD,United States,1
33025BD,United States,1
331308A,United States,1
33233TB,Germany,1
4120Z003,Canada,1
49269018,Italy,1
606800,United Kingdom,1
AB0013,United Kingdom,1
ABV5443,Russia,1
ABV5652,Germany,1
ABW7189,Germany,1
ABX3507,Russia,1
ACB 3221,Australia,1
ACB 9148,Germany,1
ACB4694,Germany,1
ACB7737,Germany,1
