# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230827-20230828
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,10653,Grand total
#023M20A,United States,1
#EN6201,United States,1
#EN6204,United States,1
#ER8731,Canada,1
#EW0187,United States,1
#FC3180,Brazil,1
000014A,United Kingdom,1
000022A,United Kingdom,1
000029A,Ireland,1
000037A,Sweden,1
000044A,Netherlands,1
000061A,Italy,1
000077A,Germany,1
000105A,Germany,1
000110ACINE,Germany,1
000121A,Netherlands,1
000125A,Germany,1
000129A,New Zealand,1
000140A,Germany,1
000141A,Germany,1
000155A,France,1
000155A,Indonesia,1
0004M20A,Germany,1
001A21A,United States,1
001C21A,United States,1
0029A21A,United States,1
002B21A,United States,1
002F21A,United States,1
003021A,Germany,1
003A21A,United States,1
004M21A,United States,1
007B21A,United States,1
007B31A,United States,1
007J212A,United States,1
007MZ0A,United States,1
00M21A,United States,1
010M20A,United States,1
011B22A,United States,1
011B22A-MODERNA,United States,1
011F21A,United States,1
011J2OA,United States,1
011L20A,United States,1
012220A,Germany,1
012A21A,United States,1
012F21A,United States,1
012M20A,United States,1
013B22A,United States,1
013F21A,United States,1
014M20A,United States,1
016B21A,United States,1
016C21A,United States,1
016E21A,United States,1
017B21A,United States,1
017F214,United States,1
017G21A,Italy,1
018G21A,France,1
01921A,France,1
019J21A,Canada,1
020J21A,Canada,1
021B21A,United States,1
021C21A,United States,1
022C21A,United States,1
022J21A,United States,1
022M20A,United States,1
023M20A,United States,1
025A21A,United States,1
025B21A,United States,1
025C21A,United States,1
026B21A,United States,1
026L20A,United States,1
026L21B,United States,1
027A21A,United States,1
027D21A,United States,1
027E22A,United States,1
027L21A,United States,1
028K21A,United States,1
028K21A-MODERNA,United States,1
028L20A,United States,1
029120A,United States,1
029L20A,United States,1
030M20A,United States,1
031M20A,United States,1
032821A,United States,1
032H21A,United States,1
0331211/1808980,United States,1
033B21A,United States,1
033C21A,United States,1
033H21A,United States,1
034F21A,United States,1
036A21A,United States,1
036B21A,United States,1
037C21A,United States,1
037K20A,United States,1
038A21A,United States,1
038B21A,United States,1
038K2DA,United States,1
038KZ0A,United States,1
039D21A,United States,1
03BA21A,United Kingdom,1
040A21A,United States,1
040B21A,United States,1
041L20A,United States,1
042D21A,Canada,1
0431A21A,United States,1
043A21A,United States,1
043D21A,United States,1
044B21A,United States,1
044C22A,United States,1
044D21A,Canada,1
045321A,Germany,1
047B12A,United States,1
047B22A,United States,1
047C21A,United States,1
047C22A,United States,1
048B21A,United States,1
048F21A,United States,1
049C21A,United States,1
050C21A,United States,1
052621A,Portugal,1
052C21A,Canada,1
052C21A,United States,1
052E21A,Italy,1
054A22A,United States,1
054C21A,United States,1
055A22A,United States,1
058E21A,United States,1
058H21A,United States,1
059A22A,United States,1
059E21A,United States,1
059F22A,United States,1
060H21A-MODERNA,United States,1
062E21A,United States,1
062H21A,Canada,1
062H21A,United States,1
063H21A,Canada,1
066K21A,United States,1
067H21A-MODERNA,United States,1
069F21A,United States,1
069H21A,United States,1
071F214,United States,1
071FZ1A,United States,1
072F21A_1110129,New Zealand,1
078C21A,United States,1
093D21A,Romania,1
094F21A,Norway,1
10805018,United States,1
10XD975240,United States,1
1111-20-EW0176,United States,1
1111-20-EW0182,United States,1
1111-20-FC3184,United States,1
1111-20-FF2588,United States,1
1111-FG3527,Germany,1
1111-FJ1611,United States,1
1119349007,Germany,1
1234,Italy,1
1234,United Kingdom,1
12345,Germany,1
123456,United States,1
1294,New Zealand,1
1802070,United States,1
1805022,United States,1
1805025,United States,1
1805031,United States,1
1808978,United States,1
1808979,United States,1
1808986,United States,1
1822809,United States,1
1855833,United States,1
1921,France,1
1B002A,Hong Kong,1
1B003A,Hong Kong,1
1C008A,Germany,1
1C010A,Germany,1
1C011A,Germany,1
1D014A,Austria,1
1D018A,Germany,1
1DO13A,Germany,1
1DO14A,Germany,1
1DO15A,Germany,1
1DO18A,Germany,1
1E022A,Germany,1
1E023-1A,Germany,1
1E023A,Germany,1
1E024A,Montenegro,1
1E024A,Switzerland,1
1E028A,Germany,1
1E029A,United States,1
1F036A,Germany,1
1F1004A,Germany,1
1F1007A,Germany,1
1F1010A,Switzerland,1
1F1012A,Hungary,1
1F1013A,Austria,1
1F1013A,Germany,1
1F1023A,India,1
1F1030A,Austria,1
1F1050A,Germany,1
1G0440A,Germany,1
1G044A,Germany,1
1HO49A,Germany,1
200012A,Germany,1
200032A,Germany,1
203A21A,United States,1
205A21A,United States,1
211A21A,Brazil,1
213D21A,United States,1
214005,Indonesia,1
214017,Netherlands,1
216045,Germany,1
216047,Germany,1
216D21A,United States,1
21C16-03,Denmark,1
28230BD,Brazil,1
2A087A_1110622-,United States,1
2A088A,Hong Kong,1
3000042721,Germany,1
3000489,Slovakia,1
3000495,Germany,1
30006325,Germany,1
3001531,Slovakia,1
3001651,Germany,1
300165100,Germany,1
3001652,Canada,1
3001943,Slovakia,1
3001945,Germany,1
3002184,France,1
3002541,Switzerland,1
3002542,Germany,1
3003181,France,1
3003659,United States,1
3004954,Germany,1
3005688,United States,1
3005789,France,1
3005835,Sweden,1
3006322,Italy,1
301358A,United States,1
3014584,Canada,1
30145B4,United States,1
3014SBA,United States,1
31035BA,United Kingdom,1
31101TB,Germany,1
32021BD,Canada,1
33020BD,El Salvador,1
33036BD,United States,1
33130 BA,United States,1
33130BA,United States,1
33295TB,Italy,1
35040BD,Costa Rica,1
41202003,United Kingdom,1
4120Z002,United Kingdom,1
4120Z003,Canada,1
4120Z029,United States,1
49269018,Italy,1
49283017,Italy,1
59267-1000-01,United States,1
7006320005,Germany,1
702195,United States,1
840539006,France,1
8736,United States,1
939599,Germany,1
939902,United States,1
939903,United States,1
939904,United States,1
AA1234,United States,1
AB0002,United Kingdom,1
AB0011,United Kingdom,1
ABV5443,Germany,1
ABV5443,Sweden,1
ABV5652,Germany,1
ABV6096,Italy,1
ABV6514,Austria,1
ABW2586,Germany,1
ABW4054,United States,1
ABW4805,Austria,1
ABZ 5320,Switzerland,1
ABZ5320,Germany,1
ABZ5320,Poland,1
ACA5778,United States,1
ACB3738,Germany,1
ACB4447,Germany,1
ACB5038,Germany,1
ACB5318,Germany,1
ACB7542,Germany,1
ACB8491,Ireland,1
ACC1336,Germany,1
AR5186C,United States,1
AS7163B,United States,1
AS7166B,United States,1
AS7168B,United States,1
B1D014A,Germany,1
BNT162,Canada,1
BNT16262,Canada,1
BNT16262,United Kingdom,1
BNT162B2,Hong Kong,1
BNT162B2,United Kingdom,1
