# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230614-20230614
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,4346,Grand total
#EK9231,Trinidad & Tobago,1
#EL9262,United States,1
000030A,Italy,1
000033A,Germany,1
000073A,Germany,1
000075A,United Kingdom,1
000086A,Germany,1
000277A,Germany,1
0021221A,United States,1
002A21A,United States,1
003F21A,United States,1
007M20A,United States,1
008021A,Italy,1
008B2121A,United States,1
011220A,Indonesia,1
011D21A,United States,1
011M20A,United States,1
012F21A,United States,1
012M20A,United States,1
013AZIA,United States,1
013F21A,United States,1
016G21A,Spain,1
021C21A,United States,1
023C21A,United States,1
024C21A,Mexico,1
025321A,United States,1
025J20A,United States,1
026C21A,United States,1
028A21A,United States,1
029AZ1A,United States,1
0301321A,Indonesia,1
030H21B,United States,1
031A21A,United States,1
0321.20A,United States,1
0321321A,United States,1
033321A,United States,1
033B21A,United States,1
038A21A,United States,1
040821A,United States,1
040A21A,United States,1
041C21A,United States,1
0421321A,United States,1
042B21A,United States,1
042D21A,Canada,1
042D21A,United States,1
044D21A,Canada,1
045B21A,United States,1
045D21A,Canada,1
045G21A,Germany,1
046C21A,United States,1
048A21A,United States,1
048C21A,United States,1
048F21A,United States,1
049C21A,United States,1
052E21A,United States,1
05321A,United States,1
056A22A,United States,1
058F21A,United States,1
059H21A,United States,1
066H22A,United Arab Emirates,1
067F21A-MODERNA,United States,1
068H21A,United States,1
092D21A,Canada,1
093D21A,Canada,1
093F21A,Italy,1
1111-20-EW0191,United States,1
123456,Poland,1
1805018,United States,1
1821286,United States,1
1822011,United States,1
1822809 OR 211A,United States,1
1822811,United States,1
1855191,United States,1
1D012A,Germany,1
1D015A,Germany,1
1D016A,Germany,1
1D017A,Germany,1
1D020A,Germany,1
1DO18A,Germany,1
1E021A,Germany,1
1E024A,Germany,1
1E029A,Germany,1
1F1005A,Italy,1
1F1007A,Germany,1
1F1018A,Spain,1
1F1022A,Germany,1
1F1022A,Spain,1
1F1042A,Germany,1
1F1052A,Germany,1
200007A,United Kingdom,1
2021-0069403,Germany,1
202105B1034,Germany,1
2021421A,Germany,1
203421A,United States,1
204321A,United States,1
207A21A,United States,1
210001,Italy,1
212A21A,United States,1
212C21A,New Zealand,1
212C21A,United States,1
213D21A,United States,1
214008,Germany,1
214022,Germany,1
214064,Belgium,1
216043,Germany,1
216044,Germany,1
28230BD,Brazil,1
3000427,Germany,1
3001177,Austria,1
3001656,Poland,1
3002542,Germany,1
30025TB,Germany,1
3002620,Germany,1
3002622A,Italy,1
3003183,Germany,1
3004217,Germany,1
3004218,United States,1
3004221,United States,1
3004232,Japan,1
3005694,Japan,1
3005702,Japan,1
301358A,United States,1
30135BA,United States,1
30145BA,United States,1
32021BD,Germany,1
32030BD,United States,1
331308A,United States,1
33233TB,Germany,1
35035BD,Canada,1
41202003,Ireland,1
4120Z003,Ireland,1
437,Germany,1
7680682250011,Switzerland,1
940877,Colombia,1
AA1234,United States,1
AB0008,United Kingdom,1
ABV3025,Germany,1
ABV5652,Germany,1
ABW2586,Germany,1
ABW3256,Italy,1
ABW4740,Spain,1
ABX3519,Germany,1
ACB8491,Italy,1
ACB8967,Germany,1
ACB9148,Germany,1
ACC1336,Germany,1
CH.-B.: 1F1023A,Germany,1
CH.-B.: EX8680,Spain,1
CH.-B.:1C011A,Germany,1
CH.-B.:ACB5318,Germany,1
CH.-B.:ET3674,Germany,1
CH.-B.:FD7958,Germany,1
CH.-B.:FD7958,Spain,1
CH.B EX3510,Germany,1
CH.B.:EX3599,Germany,1
EH9899,Trinidad & Tobago,1
EH9899,United States,1
EJ6136,Germany,1
EK 9231,United States,1
EK4176,United Kingdom,1
EK4241,Canada,1
EK9231,Trinidad & Tobago,1
EL0140,Canada,1
EL0141,United Kingdom,1
EL1404,Canada,1
EL2346,Romania,1
EL9262,United States,1
EL9264,United States,1
EL9269,United States,1
ELO140,Germany,1
EM0447,Germany,1
EM0477,New Zealand,1
EM4965,United Kingdom,1
EM9809,United States,1
EM9810,United States,1
EN0205,United States,1
EN5318,United States,1
EN6198,United States,1
EN6199,United States,1
EN6201,Spain,1
EN6201,United States,1
EN6204,United States,1
EN6206,United States,1
EN6208,United States,1
EP2163,Germany,1
EP6775,Canada,1
EP6955,United States,1
ER1741,United Kingdom,1
ER2613,United States,1
ER7449,Bosnia & Herzegovina,1
ER7449,Japan,1
ER8370,United States,1
ER8729,United States,1
ER8732,United States,1
ER8735,United States,1
ER9480,Japan,1
ET1831,Spain,1
ET3045,Germany,1
ET8885 ON CARD,United Kingdom,1
EW0156,Canada,1
EW0157,United States,1
EW0178,United States,1
EW0182,United States,1
EW0183,United States,1
EW0185,United States,1
EW0187,United States,1
EW0193,Canada,1
EW0193,United States,1
EW0195,Brazil,1
EW0196,United States,1
EW0198,Malaysia,1
EW0202,United States,1
EW2239,Spain,1
EW3143,United Kingdom,1
EW8904,Germany,1
EW8904,Portugal,1
EWO169,United States,1
EWO173,United States,1
EWO182,United States,1
EWO198,United States,1
EX0438,Canada,1
EX0438,United States,1
EX3599,Germany,1
EX3617,Sri Lanka,1
EY4834,Japan,1
EY5422,Japan,1
F00809,United States,1
FA3180,Germany,1
FA7083,Spain,1
FA7338,Japan,1
FA7484,United States,1
FA7485,United States,1
FA8016,Italy,1
FA9090,Brazil,1
