# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230619-20230619
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,3792,Grand total
#EN6201,United States,1
#EN6203,United States,1
#EW0187,United States,1
000022A,United Kingdom,1
000211A,United Kingdom,1
00076A,United Kingdom,1
001C21A,United States,1
0033F21A,United States,1
004F21A,United States,1
006B21A,United States,1
007D21A,United States,1
008B21A,United States,1
009C21A,United States,1
011J20A,United States,1
011J2OA,United States,1
012M20A,United States,1
013A21A,United States,1
013L20A,United States,1
017B21A,United States,1
017G21A,Italy,1
020B21A,United States,1
022B21A,United States,1
023M20A,United States,1
025C21A,United States,1
026C20A,United States,1
026C21A,United States,1
026LZ0A,United States,1
027H21B,United States,1
027L20A,United States,1
028K21A,United States,1
028K21A-MODERNA,United States,1
032321A,Japan,1
032B21A,United States,1
033K21-2A,United States,1
036A21A,United States,1
037B21A,United States,1
038C21A.,United States,1
039K20A,United States,1
040B21A,United States,1
042A21A,United States,1
042D21A,Canada,1
045B21A,United States,1
058F21A,United States,1
059H21A,Puerto Rico,1
062H21A,Canada,1
076C21A,United Kingdom,1
1111-20-30130BA,United States,1
1111-20-EW0168,United States,1
1111-20-FD0810,Canada,1
1111-FG3527,Germany,1
1273,Canada,1
1805018,United States,1
1805020,United States,1
1805029,United States,1
1821286,United States,1
1822809,United States,1
1822811,Germany,1
1855190,United States,1
1: EW4815,Austria,1
1D013A,Germany,1
1D014A,Germany,1
1E023-1A,Germany,1
1E027A,Germany,1
1E028A,Germany,1
1E029A,Germany,1
1F030A,Germany,1
1F1006A,Italy,1
1F1015A,Spain,1
1F1021,Germany,1
1F1024A,Germany,1
1F1050A,Switzerland,1
201A21A,United States,1
204A21A,United States,1
206A21A,United States,1
214008,Germany,1
21C11-01,Germany,1
21C16-03,Portugal,1
21C18-01,Germany,1
29125BA,Mexico,1
3001651,Germany,1
3002182,Canada,1
3002183,Germany,1
3002187,Canada,1
3002545,Canada,1
3002913,Germany,1
3003183,Germany,1
3004500,Germany,1
3004669,Italy,1
3005290,Germany,1
3005697,Ireland,1
3006279,Japan,1
301308A,United States,1
30130BA,United States,1
32010BD,Brazil,1
320308D,United States,1
33036BD,United States,1
34397TB,Germany,1
41202001,United Kingdom,1
41202003,United Kingdom,1
8735,United States,1
939903,United States,1
AB0009,United Kingdom,1
AB0012,United Kingdom,1
AB25320,Mexico,1
ABV3374,United States,1
ABW 2586,Poland,1
ACB5318,Germany,1
ACC6099,Switzerland,1
CH.-B.: EX3510,Germany,1
CH.-B.:EY2172,Germany,1
CH.-B.:FE6975,Germany,1
CH.B EX3510,Germany,1
COMIRNATY 1D018,Germany,1
COMIRNATY EU/1/,France,1
EC3181,United States,1
EE8493,United Kingdom,1
EJ 6790,Romania,1
EJ 6797,Romania,1
EJ0553,Australia,1
EJ6790,Romania,1
EJ6790-14-006,Ireland,1
EJ6797,Romania,1
EK4176,United Kingdom,1
EK5730,Netherlands,1
EK9788,Spain,1
EL0141,Australia,1
EL3246,United States,1
EL9261,United States,1
EL9264,United States,1
EM0477,Spain,1
EM4077,Netherlands,1
EM9802,United States,1
EM9810,United States,1
EN5318,United States,1
EN600,United States,1
EN6198,United States,1
EN6199,United States,1
EN6201,United States,1
EN6202,United States,1
EN6203,United States,1
EN6205,United States,1
EN6206,Netherlands,1
EN6207,United States,1
EN6208,United Kingdom,1
EN8729,United States,1
ENG200,Netherlands,1
ENG203,Netherlands,1
EP2166,Austria,1
EP6017,Canada,1
EP6955,Netherlands,1
EP6955,United States,1
EP7533,United States,1
EP8730,United States,1
ER 8729,United States,1
ER 8735,United States,1
ER2659,Japan,1
ER8727,United States,1
ER8731,United States,1
ER8733,United States,1
ER8736,United States,1
ER8783,United States,1
ET1831,Italy,1
ET3620,Austria,1
EU/1/20/1528,France,1
EW 0177,United States,1
EW 0217,United States,1
EW0107,Canada,1
EW0150,United States,1
EW0164,United States,1
EW0169,United States,1
EW0171,United States,1
EW0173,United States,1
EW0176,United States,1
EW0178,United States,1
EW0183,United States,1
EW0186,United States,1
EW0187,United States,1
EW0216,Canada,1
EW0221,Canada,1
EW1058,South Africa,1
EW1082,United States,1
EW2246,Austria,1
EW4109,United Kingdom,1
EW4815,Romania,1
EW4815/31-07-20,Austria,1
EW6208,United States,1
EWO168,United States,1
EWO183,United States,1
EWO187,United States,1
EWO196,United States,1
EX 3510,Poland,1
EX0904,Canada,1
EX2405,Brazil,1
EX7823,France,1
EX8670,Germany,1
EY2172,Germany,1
EY4825,Canada,1
EY5422,Japan,1
FA1027,United Kingdom,1
FA2453,Austria,1
FA4598,Austria,1
FA7812,Denmark,1
FA8721,Canada,1
FA9093,Canada,1
FC1433,Denmark,1
FC1436,Germany,1
FC1439,France,1
FC2495,Brazil,1
FC3095,Germany,1
FC3143,France,1
FC3180,United States,1
FC3181,United States,1
FC3184,Puerto Rico,1
FC3184,United States,1
FC3661,Australia,1
FC5295,Japan,1
FC8736,Japan,1
FC9880,Japan,1
FD 0785,Hungary,1
FD0809,United States,1
FD0932,Denmark,1
FD1921,Italy,1
FD5996 7,Kenya,1
FD6840,Netherlands,1
FD7209,Brazil,1
FD7210,Brazil,1
FD7220,Guyana,1
FD8274,Slovenia,1
FD8448,United States,1
FD9234,Germany,1
FE1573,Slovenia,1
FE2090,Denmark,1
FE3183,United States,1
FE3184,United States,1
FE3592,United States,1
FE4728,Croatia,1
FE6208,Canada,1
FE6208,Germany,1
FE6208,Netherlands,1
FE7011,Germany,1
FE7053,Spain,1
FE8087,United Kingdom,1
FE8163,Australia,1
FE8235,France,1
FE8405,Germany,1
FE9174,Germany,1
FE9174,Indonesia,1
FF 0900,Germany,1
FF0680,France,1
FF0688,Italy,1
FF0900,Latvia,1
FF2018,United States,1
FF2782,Japan,1
FF3319,United Kingdom,1
FF4202,Australia,1
FF4204,Australia,1
FF5107,Brazil,1
FF5109,Canada,1
FF7481,Germany,1
FF8222,Australia,1
FF8222-L951,Australia,1
FF8288,Italy,1
FF8288,United Kingdom,1
FF8834,United Kingdom,1
FF8839,United States,1
FF8845,United Kingdom,1
FG0978,Japan,1
FG2975,South Africa,1
FG3712,Australia,1
FG4442,Portugal,1
FG4493,Italy,1
FG4686,Italy,1
FG6431,United Kingdom,1
FH 8020,United States,1
FH0151,Japan,1
FH3220,Australia,1
FH8020,United States,1
FH8030,United States,1
FH8469,United Kingdom,1
FJ1611,United States,1
FJ1614-PFIZER-2,United States,1
FJ3639,United States,1
FJ4989,United States,1
FJ5782,Latvia,1
FJ5782,United Kingdom,1
FJ8757,United States,1
FJ8762-PFIZER-2,United States,1
FK0115,New Zealand,1
FK0115,Poland,1
FK0594,France,1
FK6304,Italy,1
FL3202,Canada,1
FL3203,Canada,1
FL5324,Austria,1
FM2908,United States,1
FM3092,United Kingdom,1
