# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230910-20230912
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,21382,Grand total
#012A21A,United States,1
#EM9810,United States,1
#EP7534,United States,1
#ER2613,Israel,1
#ER8731,United States,1
#FC3180,United States,1
0,Netherlands,1
000004A,Italy,1
000004A,United States,1
000004A 19/03/2,Netherlands,1
000004A 19/03/2,United Kingdom,1
000012A,Australia,1
000013A,Australia,1
000014A,United Kingdom,1
000029A,Netherlands,1
000029A,United States,1
000035A,Netherlands,1
000040A,United Kingdom,1
000057A,Netherlands,1
000060A,Italy,1
000061A,Italy,1
000063A,Italy,1
000076A,United Kingdom,1
000081A,United Kingdom,1
000084A,Netherlands,1
000085A,Netherlands,1
000086A,United States,1
000088A,Netherlands,1
000088A,United Kingdom,1
000091A,France,1
000103A,Germany,1
000117A,Germany,1
000123A,Netherlands,1
000125A,Germany,1
000125A,Netherlands,1
000128A,Germany,1
000136A,Germany,1
000140A,Germany,1
000190A,Canada,1
0021321A,United States,1
002A021A,Netherlands,1
002A21A,United States,1
002H21A,United States,1
00321A,Dominican Republic,1
0039B21A,United States,1
003J21-2A,United States,1
003J21-2A-MODER,United States,1
003J212A,United States,1
004FZ1A,United States,1
004M21A,United States,1
006C214,United States,1
006N20A,United States,1
007C21A,United States,1
007M204,United States,1
008821-2A,Netherlands,1
008B,United States,1
008B21,United States,1
008B21-21,United States,1
008B21-21A,United States,1
008B21-A,United States,1
008B2121A,United States,1
008B212A,United States,1
008B21A-2A,United States,1
008C21A,United States,1
00B21A,United States,1
00BB21A,United States,1
010A21A,United States,1
010AZ1A,United States,1
0111021A,Netherlands,1
011120A,United States,1
011320A,United States,1
011A21A,United States,1
011J20A,Netherlands,1
011JZ0A,United States,1
012121A,Netherlands,1
012F21A,United States,1
012H21B,United States,1
012H21B-MODERNA,United States,1
012L20A,United States,1
012M20A,United States,1
01320A,Germany,1
013220A,Germany,1
013H21B,United States,1
013L20A,New Zealand,1
013M20A,United States,1
014821A,United States,1
014F21A,United States,1
014H22A,United States,1
014M20A,United States,1
015M2OA,United States,1
016C21A,United States,1
017B21A,United States,1
017E21A,United States,1
017G21A,Italy,1
018B21A,Croatia,1
018J21A,Spain,1
020H22A,United States,1
021B21A,United States,1
021C21A,United States,1
022M20A,United States,1
024M20A,Italy,1
025220A,United States,1
025A21A,United States,1
025CZIA,United States,1
025L20A,Canada,1
025L20A,United States,1
025L21B,United States,1
025L2OA,United States,1
026A21A,United States,1
026C21A,United States,1
026L30A,United States,1
027A21A,France,1
027H21B,United States,1
027LZ0A,United States,1
028A21A,United States,1
028L2OA,United States,1
029L20A,United States,1
030821A,United States,1
030G21A,Italy,1
030G22B,United States,1
030L20A,United States,1
030MZOA,United States,1
031A21A,United States,1
031H21A,United States,1
032B21A,United States,1
032F21A,United States,1
033421A,Australia,1
033C21A,United States,1
035C21A,United States,1
036C21A,United States,1
037B21A,United States,1
039A21A,Canada,1
039A21A,France,1
039B21A,United States,1
039C21A,Honduras,1
039K20-2A,United States,1
039K20A,Netherlands,1
040AZ1A,United States,1
