# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230630-20230630
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,12645,Grand total
#012A21A,United States,1
#EL9262,United States,1
#EN5318,United States,1
000004A,United States,1
000004A 19/03/2,United States,1
000014A,United Kingdom,1
000022A,United Kingdom,1
000054A,United Kingdom,1
000057A,Thailand,1
000084A,Malaysia,1
000136A,Germany,1
000248A,Germany,1
0009C21A,United States,1
001AZ1A,United States,1
001B21A,United States,1
001C21A,United States,1
002C1A,United States,1
002C21,United States,1
002C214,United States,1
002CIA,United States,1
002D21A,United States,1
002F21A,United States,1
00321A,United States,1
0039B21A,United States,1
003C21A,United States,1
004021A,United States,1
004F21A,United States,1
006C21A,United States,1
007C21A,United States,1
007M20A,United States,1
0081321A,United States,1
008B21-2A,Honduras,1
008B21A,Honduras,1
00ZAZIA,United States,1
01020A,Germany,1
010M20A,United States,1
011J2OA,United States,1
011LZ0A,United States,1
012220A,Malaysia,1
012720A,Canada,1
012H21B,United States,1
012H21B-MODERNA,Mexico,1
012H21B-MODERNA,United States,1
013M2OA,United States,1
013MZOA,United States,1
014C21A,United States,1
016C21A,United States,1
016E21A,Thailand,1
017C21A,United States,1
017F211A,United States,1
017F214,United States,1
0181321A,United States,1
018B21A,United States,1
018J21A,Spain,1
019B21A,United States,1
019F21A,Kenya,1
019F21A,United States,1
0201321A,United States,1
020821A,United States,1
023A21A,United States,1
023H22A,United States,1
023M20A,United States,1
025121B,United States,1
02521A,United States,1
025A21A,United States,1
025C21A,United States,1
026B21A,United States,1
026C21A,United States,1
026D21A,United States,1
027H21B,United States,1
027L21A,United States,1
028L2OA,United States,1
030220A,United States,1
030B21A,United States,1
030H21B,United States,1
030L20A,United States,1
030M20A,United States,1
031L20A,United States,1
031M20A,United States,1
032F21A,United States,1
033C21A,United States,1
033F21A,United States,1
034C21A,United States,1
035C21A,United States,1
036A21A,United States,1
037A22B,United States,1
037A22B-MODERNA,United States,1
037K2OA,United States,1
038K20A,United States,1
039A21A,United States,1
039B21A,United States,1
039K20A,Spain,1
039K20A,United States,1
039K2OA,United States,1
03DL20A,United States,1
03IM20A,United States,1
03OL20A,United States,1
040821A,United States,1
040C21A,United States,1
041821A,United States,1
041J21A,United States,1
041L20A,United States,1
042021A,Canada,1
042A21A,United States,1
042D21A,Canada,1
042J21A,United States,1
043B21A,United States,1
043D21A,Canada,1
043L20A,United States,1
044D21A,Thailand,1
045121A,United States,1
045621A,Norway,1
045821A,United States,1
045A21A,Mexico,1
045A21A,United States,1
045L20A,United States,1
0471321A,United States,1
047AZ1A,United States,1
047C21A,United States,1
048B214,United States,1
048B21A,United States,1
048C21A,United States,1
048F,United States,1
048F21,United States,1
048FZIA,United States,1
049E21A,Kenya,1
049E21A,United States,1
050E21A,United States,1
056A22A,United States,1
057M21A-MODERNA,United States,1
059M21A,United States,1
062620A,Switzerland,1
062E21A,United States,1
063H21A,Canada,1
066H21A,United States,1
067F21A,United States,1
06ZE21A,United States,1
06ZEZIA,United States,1
071FZ1A,Mexico,1
072F21A_1110129,Taiwan,1
076C21A,United States,1
084J21A,United States,1
085D21A,United States,1
088B21A,United States,1
088D21A,United States,1
092D21A,United States,1
10XD975240,Spain,1
1111-20-EL9266,United States,1
1111-20-ER8729,United States,1
1111-20-ER8734,United States,1
1111-20-EW0153,United States,1
1111-20-EW0176,United States,1
1111-20-FC3184,United States,1
1111-20-FD0810,Canada,1
1111-FG3527,United States,1
1234,Italy,1
123456,Estonia,1
123456,United States,1
1273,Canada,1
1802070,United States,1
1805018,United States,1
1805019,Malaysia,1
1805020,United States,1
1805029,Malaysia,1
1808978,United States,1
1808980,United States,1
1808982,United States,1
18105022,Belgium,1
1820096,United States,1
1821281,United States,1
1821286,United States,1
1855835,Canada,1
1855835,United States,1
1C005A,Germany,1
1C010A,Germany,1
1C011A,Germany,1
1D012A,Austria,1
1D013A,Germany,1
1D015A,Germany,1
1DO12A,Germany,1
1DO18A,Germany,1
1E024A,Germany,1
1E028A,Germany,1
1F1013A,Austria,1
1F1013A,Malaysia,1
1F1015A,Sweden,1
1F1023A,Indonesia,1
1F1027A,Germany,1
1F1052A,Germany,1
1G042A,Taiwan,1
1H048A,Germany,1
1H049A,Germany,1
1H054A_1101125-,Taiwan,1
1K078A,Malaysia,1
1K079A,Malaysia,1
1K081A,Spain,1
204AZIA,United States,1
204B21A,United States,1
206A211A,United States,1
206AZ1A,United States,1
206C21A,United States,1
207421A,United States,1
207AZ1A,United States,1
210004,Austria,1
210075,Germany,1
210102,Malaysia,1
210182,Kenya,1
210A21A,United States,1
211D21A,Puerto Rico,1
212C21A,United States,1
213D21A,United States,1
214015,Germany,1
214022,Germany,1
216001,Spain,1
