# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230922-20230928
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,37193,Grand total
#041A21A,United States,1
#EN6203,United States,1
#EP7534,United States,1
#ER8737,United States,1
#EW0173,United States,1
#EW0187,United States,1
0,Canada,1
000004A,United States,1
000014A,Spain,1
000014A,United Kingdom,1
000021A,Germany,1
000022A,United Kingdom,1
000030A,Italy,1
000033BA,Italy,1
000043A,Italy,1
000050A,Australia,1
000050A,Italy,1
000054A,Italy,1
000057A,Germany,1
000057A,United States,1
000060A,Italy,1
000075A,Thailand,1
000075A,United Kingdom,1
000081A,United Kingdom,1
000088A,Japan,1
000089A,United Kingdom,1
000105A,Germany,1
000110A,Germany,1
000114A,Switzerland,1
000125A,Switzerland,1
000128A,United Kingdom,1
000129A,United Kingdom,1
000135A,Germany,1
000137A,Germany,1
000191A,Netherlands,1
000204A,Japan,1
0009C21A,United States,1
0011321A,United States,1
001821A,United States,1
001A21A,Australia,1
001AZ1A,United States,1
001J212A,United States,1
001MZ1A,United States,1
0028L20A,United States,1
0029A21A,United States,1
002F21A,United States,1
0036B21A,United States,1
003CZ1A,United States,1
003D21A,United Kingdom,1
003K21-2A,United States,1
004F21A,United States,1
004M20A,Canada,1
004MZ0A,United States,1
005C21S,United States,1
006C214,United States,1
006CZ1A,United States,1
007C21A,United States,1
007MZOA,United States,1
008D21A,Indonesia,1
009C21A,Japan,1
010821A,Australia,1
010A21A,Canada,1
010A21A,United States,1
011220A,Germany,1
011A21A,Croatia,1
011A21A,Poland,1
011B22A-MODERNA,United States,1
011C20A,United States,1
011F21A,United States,1
011J20A,United Kingdom,1
011J2OA,Canada,1
011L20A,Canada,1
011L20A,Mexico,1
011L2OA,United States,1
011M204,United States,1
012120A,Germany,1
012AZ1A,United States,1
012C20A,United States,1
012F21A,United States,1
012H21B-MODERNA,United States,1
012LZ0A,United States,1
012M20A,United States,1
013421A,Netherlands,1
013FZ1A,United States,1
013M20A,Germany,1
013M20A,United States,1
013M21A,United States,1
014C211A,United States,1
014C21A-H,United States,1
014L20A,United States,1
014MZ0A,United States,1
016021A,United States,1
0161321A,United States,1
016B21A,United States,1
016B22A,Germany,1
016M2OA,United States,1
016MZOA,United States,1
017E21A,United States,1
018B21A,Canada,1
018BZ1A,United States,1
018C22A,United States,1
018F21A,United States,1
019821A,United States,1
019C21A,United States,1
019H22A,United States,1
019J21A,Canada,1
01DE/I/87437A/3,Germany,1
020821A,Canada,1
020B21A,United States,1
020F21A,Canada,1
020FZIA,United States,1
022821A,United States,1
022C21A,United States,1
022J21A,Costa Rica,1
022J21A-MODERNA,Costa Rica,1
023C21A,Tanzania,1
024C21A,United States,1
024M2OA,United States,1
024MZOA,United States,1
025020A,Malaysia,1
025120A,United States,1
025320-2A,United States,1
025C21A,United States,1
025J20-2A,United States,1
025J20A,United States,1
025L208,United States,1
025L20A,United States,1
025L2OA,United States,1
026A21A,United States,1
026L21B,United States,1
026L2OA,United States,1
0271921A,Netherlands,1
027A12A,United States,1
027A21A,Australia,1
027A21A,Croatia,1
027A21A,Germany,1
027A21A,Poland,1
027A21A,Romania,1
027B21A,United States,1
028A21A,United States,1
028I20A,United States,1
028K21A-MODERNA,United States,1
028L20A,United Kingdom,1
028L2OA,United States,1
029H21B-MODERNA,United States,1
029K20A,United States,1
029K2OA,United States,1
030A21A,United States,1
030AZ1A,United States,1
030B21A,United States,1
030B21A ,United States,1
030G22B,United States,1
030L20A,Canada,1
030L20A,United States,1
030LZ0A,United States,1
030MZOA,United States,1
031BZIA,United States,1
031MZ0A,United States,1
032120A,Canada,1
032C20A,United States,1
032H251A,United States,1
032L20A,Canada,1
032M20A,United States,1
032M2OA,United States,1
033621A,United States,1
033B21A,United States,1
033F21A,United States,1
036B21A,United States,1
036C21A,United States,1
037A218,United States,1
037F21A,United States,1
038A214,United States,1
038C21A.,United States,1
039B12A,United States,1
039B214,United States,1
039D21A,United States,1
039F214,United States,1
039K20,United States,1
039K20-A,United States,1
039K20A,Australia,1
039K20A,Canada,1
039K20A,Denmark,1
039K20A,Spain,1
039L20A,United States,1
040B21A,Canada,1
040CZ1A,United States,1
0411321A,United States,1
041A21A,Peru,1
041H22A,United States,1
041L20A,Singapore,1
042A214,United States,1
042LZ0A,United States,1
04321A,Colombia,1
043421A,United States,1
043A214,United States,1
043AZ1A,United States,1
043L20A,United States,1
043LZ0A,United States,1
044D21A,Canada,1
045321A,Germany,1
045B21A,Canada,1
045B21A,United States,1
045D21A,Canada,1
