# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230629-20230629
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,8471,Grand total
#EN6201,Germany,1
#EW0173,United States,1
000040A,United Kingdom,1
000050A,Australia,1
000050A,United Kingdom,1
000060A,Malaysia,1
000060ABS,Malaysia,1
000123A,United Kingdom,1
001A21A,United States,1
001C21A,United States,1
001CZ1A,United States,1
003A21A,United States,1
004M21A,United States,1
006D21A,United States,1
007M2OA,Australia,1
008C21A,United States,1
009D21A,United States,1
010MZ0A,United States,1
011DZIA,United States,1
011J20A,United States,1
013B22A,United States,1
013F21A,United States,1
013L20A,Venezuela,1
013L2OA,United States,1
013M20A,United States,1
016B22A,United States,1
01721A,United States,1
017C21,United States,1
017CZ1A,United States,1
017CZIA,United States,1
018B21A,United States,1
019H22A,United States,1
0211A21A,Brazil,1
021B21A,United States,1
023C21A,United States,1
024C21A,United States,1
024M20A,Mexico,1
025J20-2A / 025,Germany,1
025L2014,United States,1
026A21A,United States,1
026B21A,United States,1
026C21A,United States,1
026L20A,United States,1
026L21B,United States,1
027B21A,United States,1
028K21A,United States,1
028K21A-MODERNA,United States,1
029H21B,United States,1
029H21B-MODERNA,United States,1
030A21A,United States,1
030B21A,United States,1
030L20A,United States,1
031A21A,Mexico,1
031M20A,United States,1
031MZOA,United States,1
032120A,Mexico,1
032H21A,United States,1
032L20A,United States,1
033F21A,United States,1
033H21A,United States,1
034C21A,United States,1
036BZIA,United States,1
037F21A,United States,1
037K2OA,United States,1
038821A,United States,1
039B21A,United States,1
039K20A,United States,1
040A21A,United States,1
041L20,United States,1
042421A,United States,1
042A1A,United States,1
042K21A,Canada,1
043821A,United States,1
043A21A,United States,1
043A21A;,United Kingdom,1
043D21A,Canada,1
043L2014,United States,1
043L20A,United States,1
045D21A,Canada,1
046A21A,United States,1
049E21A,Germany,1
050C21A,United States,1
054CZIA,United States,1
056G21A,Spain,1
059A22A,United States,1
060H21A-MODERNA,United States,1
063H21A,Canada,1
064A22A,Germany,1
066D21A,United States,1
069H21A,United States,1
093D21A,Canada,1
1111-20-EN6201,Germany,1
1111-20-EW0176,United States,1
1111-FH8030,United States,1
1119349007,Czechia,1
1802070,United States,1
1805002,United States,1
1805022,United States,1
1805029,United States,1
180522,United States,1
1821286,United States,1
1: 214001,Norway,1
1C007A,Germany,1
1C009A,Germany,1
1C009A,Thailand,1
1CO11A,Germany,1
1D012A,Germany,1
1E029A,Germany,1
1F036A,Germany,1
1F036A,Moldova,1
1F038A,France,1
1F1010A,Germany,1
1F1010A,Indonesia,1
1F1050A,Germany,1
1H055A_1101118-,United States,1
1K078A,Malaysia,1
200020A,Canada,1
201A21A,United States,1
202A21A,United States,1
203A21A,United Kingdom,1
204A21A,United States,1
207A21A,United States,1
211AZ1A,United States,1
212A21A,Colombia,1
212C21A,Germany,1
212C21A,United States,1
214001,Denmark,1
214002,Spain,1
216047,France,1
21C13-05,Spain,1
291258A,United States,1
3001530,Canada,1
3001653,Belgium,1
3001658,Canada,1
3001944,Germany,1
3002180,Germany,1
3002182,Canada,1
3002332,Dominican Republic,1
3002334,Germany,1
3002542,Germany,1
3002614,Spain,1
3002621,Germany,1
3002621,United Kingdom,1
3002920,Germany,1
3003602,Spain,1
3003606,Germany,1
3003607,Germany,1
3003608,Dominican Republic,1
3003608,Germany,1
3004492,Germany,1
3004492,Italy,1
3004493,Denmark,1
3004493,Germany,1
3004673,United Kingdom,1
3004732,Germany,1
3004951,Germany,1
3004952,Austria,1
3004952,Germany,1
3004953,Germany,1
3004954,Germany,1
3004955,Germany,1
3005687,Italy,1
3005697,Norway,1
3005698,Italy,1
3005887,Italy,1
3005889,Germany,1
3006273,Norway,1
3011308A,Germany,1
301258A,United States,1
30125BA,Thailand,1
301308,Germany,1
301308A,United States,1
301358,United States,1
30145 BA,United States,1
30145BA,United States,1
30150BA,Canada,1
30155BA,United Kingdom,1
30155BA,United States,1
301588A,Poland,1
3015BA,Dominican Republic,1
31134TB,Finland,1
320308D,United States,1
32030BD,United Kingdom,1
321558A,Spain,1
33025BD,United States,1
330268D,United States,1
33026BD,United States,1
330308D,United States,1
331308A,United States,1
33130BA,United States,1
33193TB,Italy,1
33233TB,Germany,1
33295TB,Poland,1
33361TB,Italy,1
3: FK6304,Austria,1
41202002,United Kingdom,1
4293254,Belgium,1
4301081,Belgium,1
4302MF023,Australia,1
939903,United States,1
AB0003,United Kingdom,1
AB0007,United Kingdom,1
AB0012,United Kingdom,1
ABV3025,Estonia,1
ABV4678,Germany,1
ABW9941,Estonia,1
ABX3519,Czechia,1
ABX5182,Germany,1
ABZ5320,Switzerland,1
ACB5318,Germany,1
ACB7737,Germany,1
ACB8491,Italy,1
ACB8965,Poland,1
ACB8967,Germany,1
ACC0681,Germany,1
AR6965B,Germany,1
AS1412B,Germany,1
AS1416B,Germany,1
AS7146B,Germany,1
AS7166B,United States,1
BNT03,Norway,1
C202104058,Chile,1
C202105093,Malaysia,1
CH.-B. FD9234,Germany,1
CH.-B.:1C011A,Germany,1
CH.-B.:FC3095,Germany,1
CH.-B.:FE6975,Moldova,1
CH.B.1C006A,Germany,1
CH.B.:1C007A,Germany,1
CH.B.:1C007A,Indonesia,1
CH.B.:EX3599,Germany,1
CNK4301081,Germany,1
COMIRNATY EU/1/,Malta,1
COVID 19 PFIZER,Spain,1
E45456,Germany,1
EC1284,United States,1
EJ6134,Spain,1
EJ6136,United States,1
EJ6788,France,1
EJ6789,France,1
EJ6790,Sweden,1
EJ6790,United Kingdom,1
EJ6790/V1051,Italy,1
EJ6796,Sweden,1
EJ6796,Taiwan,1
EJ6796,United States,1
EJ6797,Austria,1
EJ6797,Estonia,1
EJ6797,Taiwan,1
EJ6797,United States,1
EK 4244,United Kingdom,1
EK4176,United Kingdom,1
EK4176,United States,1
EK4241,Canada,1
EK5127,United States,1
EK9231,Germany,1
EK9231,United States,1
EK9241,United States,1
EK9893,United Kingdom,1
EL0142,United States,1
EL0203,Canada,1
EL0725,Spain,1
EL1284,United States,1
EL1285,United States,1
EL1491,Czechia,1
EL1491,Estonia,1
EL3248,United States,1
EL4176,United Kingdom,1
EL8482,United States,1
EL9262,United States,1
EL9267,United States,1
EM0477,United States,1
EM6950,Spain,1
EM9809,United States,1
EN0151,United States,1
EN0171,United States,1
EN0176,United States,1
EN0217,United States,1
EN1183,Canada,1
EN1185,Canada,1
EN1195,Canada,1
EN3924,United Kingdom,1
EN5318,United States,1
EN6201,Germany,1
EN6204,United States,1
EN6207/07-21,United States,1
EN9581,United States,1
EP2163,Austria,1
EP7533,United States,1
EP9598,Germany,1
EP9598,Sweden,1
EP9605,New Zealand,1
ER 1749,Cayman Islands,1
ER 8734,United States,1
ER1241,United States,1
ER1741,United States,1
ER1749,Cayman Islands,1
ER1749-L584,Cayman Islands,1
ER2316,United States,1
ER2659,Indonesia,1
ER2659,Spain,1
ER7812,Germany,1
ER7934,United Kingdom,1
ER8370,United States,1
ER8727,United States,1
ER87333,United States,1
ER9449,Germany,1
ER9470,Italy,1
ES1685,Spain,1
ES1686,Spain,1
ES1688,Spain,1
ES6789,Spain,1
ES6790,Spain,1
ES6797,Spain,1
ET 9096,Malaysia,1
ET1831,Mexico,1
ET3620,France,1
ET3674,Spain,1
ET9096,Malaysia,1
EW0150,Spain,1
EW0153,United States,1
EW0157,Poland,1
EW0167,United States,1
EW0175,United States,1
EW0178,United States,1
EW0179,United States,1
EW0181,United States,1
EW0183,Canada,1
EW0187,Australia,1
EW0196,Australia,1
EW0198,Canada,1
EW0198,United States,1
EW0216,Canada,1
EW0221,Canada,1
EW1064,Poland,1
EW2239,United Kingdom,1
EW2243,Spain,1
EW2246,Italy,1
EW4598,Spain,1
EW4815/31-07-20,Romania,1
EW6126,Sweden,1
EW8904,Indonesia,1
EW9127,France,1
EWO153,United States,1
EWO171,United States,1
EWO177,United States,1
EWO186,United States,1
EWO191,United States,1
EX 2405,Malaysia,1
EX 3599,Germany,1
EX0904,Canada,1
EX2405,Malaysia,1
EX2405,Sweden,1
EX8680,Germany,1
EX8680,Sweden,1
EY0580,Dominican Republic,1
EY0584,United States,1
EY2172,Germany,1
EY3014,Austria,1
EY4834,Canada,1
EY5456,Germany,1
F08813,United States,1
FA1027,United Kingdom,1
FA4598,Hungary,1
FA4598,Spain,1
FA5831,France,1
FA5843,Canada,1
FA5843,Germany,1
FA7338,Sweden,1
FA8016,Italy,1
FA8721,Canada,1
FA9090,Canada,1
FC 3095,Germany,1
FC 3098,Netherlands,1
FC 5436,Poland,1
FC1436,Germany,1
FC1439,Spain,1
FC2336,Finland,1
FC3098,Netherlands,1
FC3098,Spain,1
FC3143,Spain,1
FC3143,United States,1
FC318,United States,1
FC3184,United States,1
FC3188,United States,1
FC3558,Spain,1
FC3661,Germany,1
FC5089,Spain,1
FC5435,Italy,1
FC5436,Poland,1
FC9001,Poland,1
FC9001,United Kingdom,1
FD 7958,Germany,1
FD0168,Austria,1
FD0785,Spain,1
FD0927,Malaysia,1
FD0932,Poland,1
FD1921,Spain,1
FD1945,Japan,1
FD4555,Denmark,1
FD4555,Taiwan,1
FD5996,Germany,1
FD6840,Germany,1
FD7204,Germany,1
FD7220,United States,1
FD8448,United States,1
FE 2296,Switzerland,1
FE1248,France,1
FE1248,Spain,1
FE1510,United Kingdom,1
FE2587,United States,1
FE2625,Italy,1
FE3064,Australia,1
FE3064,Canada,1
FE3064,Malaysia,1
FE3065,Finland,1
FE3065,Germany,1
FE3180,United States,1
FE3430,Spain,1
FE3880,Germany,1
FE4721,Poland,1
FE6029,Germany,1
FE6208,United States,1
FE7011,Germany,1
FE7053,Denmark,1
FE8087,United Kingdom,1
FE8163,Malaysia,1
FE8236,Germany,1
FE8244,France,1
FE8405,Germany,1
FE8422,Spain,1
FE8492,Spain,1
FF2153,Germany,1
FF2588,United States,1
FF2593,United States,1
FF2595,Mexico,1
FF2834,Austria,1
FF3318,Spain,1
FF7481,Germany,1
FF8222,France,1
FF8288,France,1
FF8288,Italy,1
FF8288,Portugal,1
FF8841,United States,1
FF88839,United Kingdom,1
FG3712,Australia,1
FG4442,Portugal,1
FG4493,Italy,1
FG4509,Hungary,1
FG4686,Italy,1
FG6272,Malaysia,1
FG6273,France,1
FG6431,Australia,1
FG7369,Canada,1
FG7387,Italy,1
FG9019,New Zealand,1
FG9019,Spain,1
FG9019,United States,1
FH 9678,Poland,1
FH0114,New Zealand,1
FH0160,Australia,1
FH3219,Denmark,1
FH3219,Germany,1
FH3219,New Zealand,1
FH3219,United Kingdom,1
FH322,United Kingdom,1
FH3220,United States,1
FH32220,United Kingdom,1
FH3253,Australia,1
FH3253,United Kingdom,1
FH4750,Australia,1
FH4751,Germany,1
FH8024,Mexico,1
FJ1614-PFIZER-2,United States,1
FJ1620,United States,1
FJ1620-PFIZER-2,United States,1
FJ4991,United States,1
FJ5782,United Kingdom,1
FJ5783,Spain,1
FJ6369,United States,1
FJ8757,United States,1
FJ8763,Chile,1
FJ9943,Germany,1
FK0112,United Kingdom,1
FK5127,United States,1
FK5475,Austria,1
FK5618,United States,1
FK6303,Austria,1
FK6306,Austria,1
FK6858,Malaysia,1
FK9413,Germany,1
FK9413,United Kingdom,1
FK9414,Malaysia,1
FK9414,New Zealand,1
FK9706,Sweden,1
FK9713,United Kingdom,1
FK9729-PFIZER-2,United States,1
FK9845,United States,1
FK9893,United States,1
FK9894,United States,1
FK9896,United States,1
FL 3209,Mexico,1
FL2757,Germany,1
FL2757,United States,1
FL3203,Canada,1
FL3204,Mexico,1
FL3207,Mexico,1
FL3209,Mexico,1
FL3209,United States,1
FL3209-PFIZER-2,Mexico,1
FL3209-PFIZER-2,United States,1
FL3210,Canada,1
FL3210,Germany,1
FL3210,Mexico,1
FL3560,Malaysia,1
FL4210,New Zealand,1
FL4211,Australia,1
FL4211,Canada,1
FL4211,United States,1
FL4213,Australia,1
FL4213,Austria,1
FL4222,Australia,1
FL5729,New Zealand,1
FL7649,Australia,1
FL8094,Germany,1
FL9994,United Kingdom,1
FM0698-PFIZER-2,United States,1
FM3082,United Kingdom,1
FM3092,United Kingdom,1
FM3219,Taiwan,1
FM3802,Germany,1
FM3802,Norway,1
FM8020,United States,1
FM9088,France,1
FM9088,Germany,1
FN2716,United Kingdom,1
FN2908,Canada,1
FN4072,Spain,1
FN4817,United Kingdom,1
FN7934,Canada,1
FP 4554,United States,1
FP1971,Brazil,1
FP1972,Germany,1
FP4554,United States,1
FP7140,Germany,1
FP7141,Germany,1
FP7141,United States,1
FP8191,France,1
FP9604,Finland,1
FR2583,Germany,1
FR2587,Germany,1
FR2587,United States,1
FR5493,Italy,1
FT1551,Germany,1
FT7276,Chile,1
FW0161,United States,1
GH9703,United States,1
GH9715,Germany,1
GJ2542,Germany,1
GJ2552,France,1
GJ2639,France,1
GJ3270,United States,1
GL0446,United States,1
J202107048,Colombia,1
JANSSEN 042A21A,United States,1
JANSSEN206A21A,United States,1
LOT 007G21A,Germany,1
LOT 092F21A,Germany,1
LOT 3002620,Germany,1
LOT 3004492,Italy,1
LOT 3004952,Austria,1
LOT 3005290,Germany,1
LOT ABW4330,Germany,1
LOT FD6840,United States,1
LOT092F21A,Germany,1
LOT214015,Germany,1
LOT3002542,Germany,1
MODERNA 016M20A,United States,1
O13L20A,United States,1
P-FH3219,United Kingdom,1
P0001332,United States,1
PCA0022,Romania,1
PFEN6207,United States,1
PFIZER,Chile,1
PFIZER EL0142,United States,1
PFIZER EL3247,United States,1
PFIZER EN5318,United States,1
PFIZER EN6199,United States,1
PFIZER EN6200,United States,1
PFIZER EN6201,Germany,1
PFIZER EN6205,United States,1
PFIZER EN6206,United States,1
PFIZER EP7534,United States,1
PFIZER ER8731,United States,1
PFIZER ER8734,United States,1
PFIZER EW0164,Canada,1
PFIZER EW0167,United States,1
PFIZER EW0177,United States,1
PFIZER EW0179,United States,1
PFIZER EW0181,China,1
PFIZER FA7485,Sweden,1
PFIZER FD8448,United States,1
PFIZER FF2587,United States,1
PFIZER FF2588,United States,1
PFIZER FF8839,United States,1
PFIZER-BIONTECH,Spain,1
PFIZEREP7534,United States,1
PFIZERER8733,United States,1
PV46663,United Kingdom,1
PV46664,Germany,1
PV46671,United States,1
PV46673,United Kingdom,1
PV46679,United Kingdom,1
PV46684,United Kingdom,1
PV46685,Germany,1
PV46685,United Kingdom,1
PV46687,Cyprus,1
PV46691,United Kingdom,1
PV46693,United Kingdom,1
PV46699,United Kingdom,1
PW40008,United Kingdom,1
PW40009,Cyprus,1
PW40009,United Kingdom,1
PW40167,United Kingdom,1
SCDN1,France,1
SCPT7,Germany,1
SCRM8,Germany,1
SCRP9,Germany,1
SCTD6,Germany,1
SCTN4,Germany,1
SCUE1,Germany,1
SCVK4,Germany,1
SCWF3,Germany,1
URN:UVCI:01:CH:,Poland,1
XD974,Germany,1
XXXXX,Germany,1
001B21A,United States,2
004C21A,United States,2
004M20A,United States,2
006B21A,United States,2
010H22A,United States,2
012M20A,Australia,2
022B21A,United States,2
028L20A,United States,2
030M20A,United States,2
031H21A,United States,2
031MZ0A,United States,2
033K21-2A,United Kingdom,2
037K20A,United States,2
038B21A,United States,2
042D21A,Canada,2
042L20A,United States,2
043B21A,United States,2
046B21A,United States,2
047A21A,United States,2
047B21A,United States,2
048A21A,United States,2
051F21A,United States,2
053E21A,United States,2
085D21A,Canada,2
094F21A,Norway,2
1822809,United States,2
1855194,United States,2
1C006A,Germany,2
1D013A,Germany,2
1D014A,Germany,2
1D020A,Germany,2
1F030A,Germany,2
1G040A,Germany,2
203A21A,United States,2
30011TB,Germany,2
3002187,Canada,2
301458A,United States,2
30891TB,Germany,2
31101TB,Germany,2
33036BD,United States,2
41202003,United Kingdom,2
4120Z002,United Kingdom,2
4120Z003,United Kingdom,2
ABV5652,Germany,2
ABV8877,Germany,2
ABV9317,Germany,2
ABW3644,Germany,2
ABW4330,Germany,2
ABZ5320,Germany,2
ACB4447,Germany,2
ACB5317,Germany,2
CH.-B.: 1F1023A,Germany,2
CH.-B.:FD7958,Germany,2
CNK 4293254,Belgium,2
CNK4293254,Belgium,2
E10140,United States,2
E19264,United States,2
EJ6790,Italy,2
EL0140,United States,2
EL0725,Czechia,2
EL1283,United States,2
EL8982,United States,2
EL9264,United States,2
EM0477,Spain,2
EM9810,United States,2
EN 5318,United States,2
EN-6208,United States,2
EN6199,United States,2
EN6206,United States,2
EN6292,United States,2
EP7543,United States,2
ER-8727,United States,2
ER8732,United States,2
ES3002,Spain,2
ET1831,Italy,2
ET3674,Germany,2
ET7205,Italy,2
EW0164,Canada,2
EW0187,United States,2
EW0193,Canada,2
EW0614,United States,2
EW4815,Romania,2
EX3510,Germany,2
EX6564,Spain,2
EY0585,Canada,2
EY2172,Romania,2
FA 5833,Germany,2
FA4632,Spain,2
FA5833,Germany,2
FA7083,France,2
FA8142,United Kingdom,2
FA9093,Canada,2
FA9094,Canada,2
FA9099,Canada,2
FC1436,Norway,2
FC1440,Thailand,2
FC1526,Italy,2
FC3095,Germany,2
FC3143,France,2
FC3182,United States,2
FC3558,Australia,2
FC5029,Norway,2
FC5435,United Kingdom,2
FC8889,Sweden,2
FD0809,United States,2
FD7204,Canada,2
FD7206,Canada,2
FD9309,Spain,2
FD9309,Sweden,2
FDO785,Spain,2
FE3594,United States,2
FE6208,Canada,2
FE6208,Germany,2
FE6975,Germany,2
FF2153,United Kingdom,2
FF2382,New Zealand,2
FF2587,United States,2
FF2752,Spain,2
FF2834,Estonia,2
FF3319,United Kingdom,2
FG7372,New Zealand,2
FG9019,Malaysia,2
FH3220,Australia,2
FH4092,Australia,2
FH4752,New Zealand,2
FH8028,United States,2
FIC9712,United Kingdom,2
FJ1611,United States,2
