# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230714-20230715
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,15327,Grand total
#030L20A,United States,1
#036A21A,United States,1
#EL3248,United States,1
#EN5318,Germany,1
#EN5318,United States,1
#EN6204,United States,1
#ER8727,United States,1
(not set),Oman,1
000012A,United States,1
000014A,Germany,1
000021A,Germany,1
000022A,United States,1
000031A,Australia,1
000075A,United Kingdom,1
000081A,United States,1
000086A,Germany,1
000087A,United States,1
000088A,United States,1
000102A,Germany,1
000105A,Germany,1
000112A,Germany,1
000120A,Germany,1
000124A,Germany,1
000124A,United States,1
000133A,Germany,1
000136A,Germany,1
000477A,Australia,1
0022B21A,United States,1
002A214,United States,1
002B21A,United States,1
002F,United States,1
002F21,United States,1
002F214,United States,1
0033B21A,United States,1
003J212A,United States,1
004M20A,United States,1
005C21A,United States,1
006B21A,Colombia,1
006D21A,United States,1
006K21A,United States,1
007021A,United States,1
007B21A,Colombia,1
007J21-2A,United States,1
007MZOA,United States,1
008B21-2A,United States,1
008B212A,United States,1
009C21A,United States,1
011D21A,United States,1
011F21A,United States,1
012H1B,United States,1
012M20A,United States,1
012M2OA,United States,1
013 L20A,United States,1
01320A,United States,1
013A21A,United States,1
013B22A,United States,1
013L20A,United States,1
013M20A,United States,1
014FZ1A,United States,1
016B22A,United States,1
016BZIA,United States,1
017C21A,United States,1
017E21A,United States,1
017F21A,United States,1
017G21A,Italy,1
018821A,United States,1
018B21A,United States,1
019821A,United States,1
019B21A,United States,1
01DE,Croatia,1
020B21A,United States,1
022H22A,United States,1
024A21A,United States,1
024MZOA,United States,1
025A21A,United States,1
025J20-2A,United States,1
025J202A,United States,1
025L204,United States,1
025L20A,Puerto Rico,1
026021A,Germany,1
026021A,United States,1
026BZIA,United States,1
026J20A,United States,1
027821A,Japan,1
027B214,United States,1
027B21A,United States,1
027B221A,United States,1
027C21A,United States,1
027CZ1A,United States,1
027L21A-MODERNA,United States,1
028K21A-MODERNA,United States,1
029L20A,Poland,1
02SJ20-2A,United States,1
030G21A,Italy,1
030M20A,United States,1
031M204,United States,1
031M20A,Poland,1
031M20A,United States,1
032A21A,United States,1
032F21A,United States,1
032H21A,United States,1
033K21-2A,United States,1
034721A,Germany,1
036B21A,United States,1
037A22B-MODERNA,United States,1
037F21A,United States,1
037M20A,India,1
038A21A,United States,1
039821A,United States,1
039A21A,United States,1
039AZIA,United States,1
039K20A,Germany,1
039K20A,Japan,1
039K20A,U.S. Virgin Islands,1
040C21A,United States,1
041C21A,United States,1
042A21A,United States,1
042B21A,United States,1
042D21A,Canada,1
042D21A,United States,1
042G21A,Germany,1
042J21A,United States,1
042L20A,United States,1
043B21A,United States,1
044821A,Germany,1
044A21A,United States,1
045B21A,United States,1
046B21A,United States,1
047B21A,United States,1
049C21A,United States,1
051822A,United States,1
051E21A,United States,1
056A22A,Mexico,1
058E21A,United States,1
058F21A,United States,1
062F22A,Mexico,1
063H21A,Canada,1
066B21A,Chile,1
066F21A,United States,1
067H21A,United States,1
078J21A,United States,1
079F21A,United States,1
082F218-CDC,United Kingdom,1
088021A,United States,1
091F21A,France,1
092D21A,Canada,1
1111-20-30130BA,United States,1
1111-20-EL9264,United States,1
1111-20-EW0153,United States,1
1111-20-EW0168,United States,1
1111-20-EW0176,United States,1
1111-20-EW0182,Australia,1
1111-20-FD0810,Canada,1
1111-FG3527,Germany,1
1111-FG3527,United Kingdom,1
1119349007,Germany,1
1234,Sweden,1
1234,United Kingdom,1
1234,United States,1
1273,Canada,1
162B2,United States,1
1805020,United States,1
1805022,United States,1
1805031,United States,1
1808609,United States,1
1808982,United States,1
1820095,United States,1
1821281,United States,1
1821286,United States,1
1822809,United States,1
1822811,United States,1
1855194,Japan,1
1855194,United States,1
1: EW4815,Romania,1
1C008A,Germany,1
1C011A,Germany,1
1COO7A,France,1
1D012A,Germany,1
1D014A,Germany,1
1D017A,Germany,1
1DO14A,Germany,1
1DO15A,Germany,1
1E021A,Germany,1
1E021A,Romania,1
1E026A,Germany,1
1E029A,Germany,1
1F1008A,Spain,1
1F1014A,Germany,1
1F1025A,Germany,1
1F1048A,Spain,1
1H049A,Germany,1
200020A,Netherlands,1
200030A,Germany,1
203AZIA,United States,1
2054214,Germany,1
206A21,United States,1
206A21A,Bhutan,1
207AZIA,United States,1
210004,Germany,1
210075,Germany,1
212C21A,United States,1
214008,Germany,1
214019,Italy,1
21C10-01,Germany,1
21C11-02,Netherlands,1
21C1105,Portugal,1
3000495,Germany,1
300049500,Lithuania,1
3001176,Canada,1
30011TB,Indonesia,1
3001413,Lithuania,1
3001530,Switzerland,1
3001651,Germany,1
3001652,Germany,1
3001656,United States,1
3002179,Canada,1
3002183,United Kingdom,1
3002330,Canada,1
3002332,Canada,1
3002335,Netherlands,1
3002339,Ireland,1
3002541,Switzerland,1
3002542,Germany,1
3002545,Netherlands,1
30025TB,Germany,1
3002914,Canada,1
3002917,Italy,1
3003181,Netherlands,1
3003183,Germany,1
3003188,Switzerland,1
