# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230819-20230819
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,2372,Grand total
000002A,Australia,1
000003A,United States,1
000014A,United States,1
000057A,Germany,1
000106A,Germany,1
000125A,Germany,1
000234A,United States,1
000247A,Netherlands,1
003C21A,United States,1
018J21A,Netherlands,1
022J21A-MODERNA,United States,1
023H22A,United States,1
025A21A,United States,1
025B21A,Japan,1
025C21A,United States,1
027L21A,United States,1
028K21A,United States,1
030B21A,United States,1
030H218,United States,1
030H21B,United States,1
031A21A,United States,1
035C21A,United States,1
037A21B,United States,1
040A21A,United States,1
040C21A,United States,1
041A21A,United States,1
042120A,United States,1
042C22A,United States,1
042L20A,United States,1
046A21A,United States,1
047C21A,United States,1
063H21A,Canada,1
180892,Malaysia,1
1821281,United States,1
1855191,United States,1
1C006A,Germany,1
1C011A,Germany,1
1D015A,Poland,1
1DO015A,Germany,1
1DO17A,Germany,1
1DO18A,Germany,1
1E021A,Germany,1
1EO24A,Germany,1
1F030A,Germany,1
1F036A,Germany,1
1F1006A,Italy,1
1F1010A,Italy,1
1F1020A,Italy,1
1F1022A,Germany,1
1F1023A,Germany,1
200010A,United Kingdom,1
200016A,United Kingdom,1
204A21A,United States,1
205A21A,United States,1
207A21A,United States,1
3000495,Germany,1
3002183,Germany,1
3002538,Canada,1
3002620,Germany,1
3002917,Italy,1
3005884,Italy,1
301258A,United States,1
3303080,United States,1
330368D,United States,1
331308A,United States,1
764,United States,1
AB0012,United Kingdom,1
ABV2856,Italy,1
ABV5441,Austria,1
ABV5441,Netherlands,1
ABV5652,Germany,1
ABW0003,Austria,1
ABW0549,Netherlands,1
ABX3502,Italy,1
ACB3738,Germany,1
ACB7737,Germany,1
ACB9148,Germany,1
CH-B:SCTD6,Germany,1
CH.-B. FD9234,Germany,1
CH.-B.: 1F1023A,Germany,1
CH.-B.: EX3510,Germany,1
CH.-B.: EX3510,Poland,1
CH.-B.: FD7958,Germany,1
CH.-B.:ACB5318,Germany,1
CH.-B: FF0900,Germany,1
CH.B.1C006A,Germany,1
CH.B.:EX3599,Germany,1
EJ1686,United States,1
EJ6788,Germany,1
EJ6789,Czechia,1
EJ6796,Germany,1
EK9788,Germany,1
EK9788,Spain,1
EL0725,Italy,1
EL3249,United States,1
EL9262,Australia,1
EL9262,Canada,1
EL9264,Australia,1
EL9264,United States,1
ELO739,United Kingdom,1
EN0175,United States,1
EN2246,Spain,1
EN9581,United States,1
EP7534,United States,1
EP9598,Germany,1
ER2613,United States,1
ER7812,Germany,1
ER8730,United States,1
ER8733,United States,1
ET3045,Germany,1
ET8885,United Kingdom,1
EW0150,United States,1
EW0151,United States,1
EW0165,United States,1
EW01710,United States,1
EW0173,United States,1
EW0180,United States,1
EW0202,United States,1
EW0216,Canada,1
EW0217,United States,1
EW0221,Canada,1
EW1069,United States,1
EW1075,United States,1
EW2239,Spain,1
EW4109,United Kingdom,1
EW6126,Latvia,1
EW6128,Belgium,1
EX0904,Canada,1
EX3510,Poland,1
