# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230616-20230616
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,7267,Grand total
#012M20A,United States,1
#017B21A,United States,1
#036A21A,United States,1
#038K20A,United States,1
#EN5318,Germany,1
#ER2613,United States,1
#ER8727,United States,1
#ER8731,United States,1
000014A,United Kingdom,1
000037A,Germany,1
000233A,Japan,1
000278A,United States,1
0012M20A,United States,1
001B21A,United States,1
001C21A,Puerto Rico,1
001C21A,Serbia,1
0031321A,United States,1
0036B21A,United States,1
004F21A,United States,1
004M20A,United States,1
007C21A,United States,1
007M2OA,United States,1
008B21-2A,Honduras,1
008B21A,Puerto Rico,1
008C21A,United States,1
010A21A,United States,1
010M20A,United States,1
011A21A,United States,1
011M204,United States,1
012121A,France,1
012L20A,United States,1
012M20A,United States,1
013H21B,United States,1
013L20A,United States,1
013M20A,United States,1
013MZOA,United States,1
015M20A,United States,1
016E21A,United States,1
016M20A,United States,1
019J21A,Canada,1
020F21A,United States,1
022021A,United States,1
022E21A,United States,1
023M20A,United States,1
024C21A,United States,1
024M2OA,United States,1
025C2IA,United States,1
025L218,United States,1
025L21B,United States,1
026B21A,United States,1
026L20A,Australia,1
027821A,United States,1
027A21A,United States,1
028A21A,Puerto Rico,1
028L20A,United States,1
029L20A,United States,1
02SB21A,United States,1
02SL20A,United States,1
030120A,United States,1
030A21A,United States,1
030L20A,United States,1
032B21A,United States,1
032L 20A,United States,1
032L20A,United States,1
032M20A,United States,1
033C21A,Mexico,1
033H21A,United States,1
034C21A,United States,1
036C21A,Mexico,1
037A21B,United States,1
037B21A,United States,1
037C21A,United States,1
038A21A,United States,1
039F21A,United States,1
04121A,Saudi Arabia,1
041321A,United States,1
042A01A,United States,1
042A21A,United States,1
043A21A,United States,1
043D21A,Lebanon,1
044B21A,United States,1
046B21A,Honduras,1
047A21A,United States,1
048F21A,United States,1
048M21A_1110427,Taiwan,1
050022A,Romania,1
050F21A_1110124,Taiwan,1
054A22A,United States,1
058F21A,United States,1
058H21A,Mexico,1
058H21A,United States,1
067F21A-MODERNA,United States,1
069F21A,United States,1
072F21A_1101207,Taiwan,1
076C21A,United States,1
084J21A,United States,1
088D21A,United States,1
10012A,Germany,1
10014A,United States,1
1111-FJ1611,United States,1
1119349007,Czechia,1
1805018,United States,1
1805025,United States,1
1805031,United States,1
1808982,United States,1
1821286,United States,1
1821288,Brazil,1
1855191,United States,1
1C010A,Germany,1
1D014A,Germany,1
1D020A,Germany,1
1E028A,Germany,1
1F1004A,Germany,1
1F1007A,Germany,1
1F1010A,Germany,1
1F1012A,Hungary,1
1F1018A,Spain,1
1F1027A,Germany,1
1H048A,Germany,1
1H054A_1101125-,Brazil,1
1K078A,Malaysia,1
203G21A,Brazil,1
210182,Brazil,1
212A21A,United States,1
214005,France,1
214025,France,1
214026,France,1
214029,Congo - Kinshasa,1
222756 PCB0004,France,1
28230BD,Brazil,1
28235BD,Brazil,1
3000489,Canada,1
3001176,Canada,1
3001532,France,1
3001650,France,1
3001652,France,1
3001655,France,1
3001657,France,1
3002187,Lebanon,1
3002330,Belgium,1
30025TB,Germany,1
3003659,Czechia,1
3004500,Germany,1
3004669,Italy,1
30125BA,United States,1
301458B,United States,1
30145BA,United States,1
30155 BA,United States,1
30891TB,Germany,1
31101TB,Germany,1
32030BD,United States,1
33025BD,United States,1
33026BD,United States,1
330308D,United States,1
33038D,Puerto Rico,1
33130BA,United States,1
34397TB,Germany,1
488024,Finland,1
59267100002,United States,1
AB0009,United Kingdom,1
AB0011,United Kingdom,1
ABV5045,France,1
ABV5300,France,1
ABW0549,Netherlands,1
ABW2187,Brazil,1
ABZ5320,Austria,1
ACB5038,Germany,1
ACB7737,Germany,1
ACB8491,Italy,1
AW0198,United States,1
BNT03,Norway,1
CH-B:SCTD6,Germany,1
CH.-B.: FD7958,Germany,1
CH.-B.:FC3095,Germany,1
CH.-B.:FD7958,Germany,1
CH.: FD6840,Malaysia,1
CH.B.:EX3599,Germany,1
CNK 4293254,Belgium,1
CNK 4301081,Belgium,1
COMIRNATY 1D018,Türkiye,1
COMIRNATY CH.-B,Türkiye,1
COMIRNATY CM.-B,Türkiye,1
DF0168,France,1
E40575,Canada,1
E56789,Australia,1
EE8493,United States,1
EJ6788,Germany,1
EJ6789,Germany,1
EJ6797,Faroe Islands,1
EK5230,United States,1
EK9788,Germany,1
EL 1283,United States,1
EL 1284,Puerto Rico,1
EL0140,United States,1
EL1284,France,1
EL3243,Brazil,1
EL3248,United States,1
EL8982,United States,1
EL8987,France,1
EL9261,Puerto Rico,1
EL9261,United States,1
EL9266,Puerto Rico,1
EL9267,United States,1
EN 6208,United States,1
EN1194,Canada,1
EN3924,United Kingdom,1
EN5318,United States,1
EN5381,United States,1
EN6198,United States,1
EN6203,Puerto Rico,1
EN6205,United States,1
EN6208,United States,1
EP 9605,Switzerland,1
EP2163,Germany,1
EP6955,United States,1
EP9598,Faroe Islands,1
EP9605,Switzerland,1
ER 2613,United States,1
ER 8737,United States,1
ER1471,United Kingdom,1
ER1742,Canada,1
ER1742,Germany,1
ER1749,United Kingdom,1
ER7812,Germany,1
ER8727,United States,1
ER8735,United States,1
ER9470,Italy,1
ET3045,Germany,1
ET3620,Italy,1
ET3674,Germany,1
ET7205,Italy,1
ET8885,Australia,1
ET8885,United States,1
EU/1/20/1507,France,1
EU/1/20/1528,Germany,1
EW 4815,Czechia,1
EW0153,United States,1
EW0161,United States,1
EW0171,United States,1
EW0172,United States,1
EW0173,United States,1
EW0185,United States,1
EW0185-H,United States,1
EW0186,United States,1
EW0191,United States,1
EW0193,Canada,1
EW0195,Brazil,1
EW0196,United States,1
EW0206,Portugal,1
EW0216,Mauritius,1
EW0217,Canada,1
EW0217,United States,1
EW2143,France,1
EW2243,Poland,1
EW2248,Austria,1
EW3344,Canada,1
EW5279,Sweden,1
EW8904,Germany,1
EWO162,United States,1
EX 8679,Germany,1
EX0893,Italy,1
EX0904,Canada,1
EX2294,Canada,1
EX3510,Germany,1
EX3510,Italy,1
EX7389,Slovakia,1
EY0574,Brazil,1
EY0575,Brazil,1
EY0575,Dominican Republic,1
EY0578,Bulgaria,1
EY0583,Canada,1
EY0584,Malaysia,1
EY4834,Japan,1
EY5420,Japan,1
FA4632,Sweden,1
FA5715,Poland,1
FA5742,United Arab Emirates,1
FA5765,Japan,1
FA5843,United Arab Emirates,1
FA7083,Croatia,1
FA7455,United States,1
FA7484,Puerto Rico,1
FA7842,United States,1
FA8016,France,1
FA8721,Lebanon,1
FA9094,Canada,1
FA9099,Lebanon,1
FC 0681,Austria,1
FC 2473,Czechia,1
FC 3184,United States,1
FC1131,Slovakia,1
FC1400,Germany,1
FC1433,Germany,1
FC1436,Germany,1
FC1439,France,1
FC1526,Italy,1
FC3098,Spain,1
FC3180,United States,1
FC3184,United States,1
FC3558,Spain,1
FC5435,France,1
