# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230727-20230727
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,5744,Grand total
#023M20A,United States,1
000014A,United Kingdom,1
000022A,United Kingdom,1
000054A,Italy,1
000057A,Sweden,1
000130A,Germany,1
000178ABS,Netherlands,1
001021A,United States,1
0011D21A,United States,1
003J21-2A,Canada,1
003J212A,United States,1
0045A21A,United States,1
004C21A,United States,1
007621A,United States,1
007M20A,United States,1
0081321A,United States,1
00J21-2A,United States,1
010H22A,United States,1
011A21A,United States,1
011O21A,United States,1
012H21B,United States,1
012H21B-MODERNA,United States,1
013F21A,United States,1
013M20A,United States,1
013MZOA,United States,1
014C21A,Canada,1
014M20A,United States,1
015M20A,United States,1
017B22A,United States,1
017E21A,United States,1
017EZIA,United States,1
019821A,United States,1
022J21A,United States,1
023C22A,Hong Kong,1
023M20A,United States,1
025C21A,United States,1
025J20/2A,United States,1
025L02A,United States,1
025L0A,United States,1
025L20,United States,1
025L20-A,United States,1
025L2014,United States,1
025L2019,United States,1
025L201A,United States,1
025L204,United States,1
025L208,United States,1
025L20H,United States,1
025L218,United States,1
025L21A,United States,1
025L21B,United States,1
025L2A,United States,1
025L2DA,United States,1
025L2O4,United States,1
025L2OA,United States,1
025L2QA,United States,1
025L70A,United States,1
025LZ0A,United States,1
025LZOA,United States,1
026L20A,United States,1
027620A,United States,1
027A21A,United States,1
029L20A,United States,1
030H2113,United States,1
030H21B,United States,1
030MZ0A,United States,1
031A21A,United States,1
031M2OA,United States,1
032B21A,United States,1
035CZ1A,United States,1
036B21A,United States,1
036BZ1A,United States,1
037B21A,United States,1
038B21A,United States,1
041A21A,United States,1
041L20A,United States,1
041LZ0A,United States,1
042620A,United States,1
042B21A,Ireland,1
043L2014,United States,1
043L204,United States,1
043L20A,United States,1
043L2OA,United States,1
043L70A,United States,1
043LZ0A,United States,1
043LZOA,United States,1
044A21A,United States,1
044BZ1A,United States,1
045D21A,Canada,1
045G21A,Netherlands,1
046B21A,Canada,1
046B21A,United States,1
047B21A,Ireland,1
047B21A,United States,1
048A21A,United States,1
048L21A,United States,1
049E21A,Kenya,1
049EZ1A,Kenya,1
053C21A,United States,1
054C214,United States,1
054C21A,United States,1
054CZIA,United States,1
056MZ1A,United States,1
058H21A,United States,1
059E21A,Costa Rica,1
060F22A,United States,1
068H21A,United States,1
070H21A,United States,1
076C21A,United States,1
077C21B,United States,1
088021A,Costa Rica,1
092D21A,Canada,1
094F21A,Netherlands,1
0Z4M20A,United States,1
1111-20-EL9266,United States,1
1111-20-EN6200,United States,1
1111-20-EW0182,United States,1
1111-FG3527,New Zealand,1
1111-FJ1611,United States,1
1119349007,Czechia,1
1805031,United States,1
1808609,United States,1
1808982,United States,1
1816024,United States,1
1816025,United States,1
1816027,United States,1
1821282,Mexico,1
1822809,United States,1
1855194,United States,1
1C007A,Germany,1
1C008A,Germany,1
1C010A,Germany,1
1D013A,Germany,1
1D018A,Germany,1
1DO12A,Germany,1
1DO20A,Germany,1
1E026A,Germany,1
1F1004A,Germany,1
1F1012A,Italy,1
1F1020A,Italy,1
1F1021A,Netherlands,1
1F1022A,Netherlands,1
1F1024A,Germany,1
1H049A,Germany,1
200009A,United Kingdom,1
200032A,Germany,1
202AZ1A,United States,1
202F21A,United States,1
203A21A,United States,1
203AZ1A,United States,1
203AZIA,United States,1
210001,Spain,1
212A21A,United States,1
212C21A,Sweden,1
