# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230609-20230609
# ----------------------------------------

Clicked Batchcode,Country,Event count
GJ6738,United States,1
GJ9254,United Kingdom,1
GK0924,Canada,1
LOT 3004951,Germany,1
LOT045G21A,Germany,1
LOT: XD985,Italy,1
MODERNA 029L20A,United States,1
ORG 100030215,Germany,1
PAA165969,Croatia,1
PCA00002,Germany,1
PCB0003,Germany,1
PFIZER EN6201,United States,1
PFIZER EN6206,United States,1
PFIZER ER8737,United States,1
PFIZER EW0161,United States,1
PFIZER EW0177,United States,1
PFIZER FC3182,United States,1
PFIZER FE3590,United States,1
PV46663,United States,1
PV46671,United States,1
PV46684,United Kingdom,1
PV46696,United Kingdom,1
PW40010,United Kingdom,1
SARS-COV-2 MRNA,Germany,1
SCUL2,Germany,1
SDEH4,Germany,1
XD974,Germany,1
XD985,Italy,1
#FC3180,United States,2
(not set),Iraq,2
(not set),Norway,2
007J21-2A,United States,2
011L20A,United States,2
014F21A,United States,2
028A21A,United States,2
030M20A,United States,2
031H21A,United States,2
037K20A,United States,2
04021A,United States,2
047B21A,United States,2
066H21A,United States,2
092D21A,Canada,2
1802068JJ,United States,2
1802072,United States,2
1F1005A,Italy,2
1F1016A,Italy,2
1F1022A,Germany,2
1G044A,Austria,2
1H054A_1101125-,Taiwan,2
1H056A-CDC,Taiwan,2
1K081A,Italy,2
3005835,Sweden,2
301458A,United States,2
30145BA,United States,2
34523TB,Germany,2
4120Z019,Kuwait,2
939903,United States,2
ABV5811,Italy,2
ABV6514,Netherlands,2
ABX5182,Germany,2
ABZ5320,Canada,2
ABZ5320,Germany,2
EN2606,United States,2
EN6202,United States,2
EN6702,United States,2
EN6955,United States,2
EN7533,United States,2
ER8731,United States,2
ER8732,United States,2
ET3620,Italy,2
EW 0161,United States,2
EW0172,United States,2
EW0173,United States,2
EW0175,United States,2
EW0179,United States,2
FA7485,United States,2
FC 3182,United States,2
FC2090,United States,2
FC3098,Finland,2
FC3281,United States,2
FC5089,Italy,2
FD0810,Canada,2
FD8813,United States,2
FE3590,United States,2
FE3594,United States,2
FE6208F,Switzerland,2
FE6975,Germany,2
FF2382,Italy,2
FF2587,United States,2
FF2588,United States,2
FF2590,United States,2
FF319,United States,2
FF8222,United Kingdom,2
FG6270,Italy,2
FG7387,Italy,2
FJ4188,Saudi Arabia,2
FJ8372,Australia,2
FK6304,Italy,2
FN1448,Italy,2
FN6618,Italy,2
PFIZER EL1283,United States,2
PFIZER EL3248,United States,2
PFIZER ER8734,United States,2
PFIZER EW0150,United States,2
PFIZER EW0167,United States,2
PFIZER EW0173,United States,2
PFIZER FA7485,United States,2
PV46671,United Kingdom,2
SCRM8,Germany,2
(not set),Czechia,3
(not set),Lebanon,3
003A21A,United States,3
004M20A,United States,3
042B21A,United States,3
EN6206,United States,3
EP2166,Italy,3
ER8734,United States,3
ET3674,Germany,3
EWO183,United States,3
EX8679,Germany,3
FC2083,United States,3
FC3182,United States,3
FE3592,United States,3
FF2589,United States,3
FF2752,Italy,3
FG4493,Italy,3
FG6273,Italy,3
SCTJ2,Germany,3
(not set),Belgium,4
(not set),Croatia,4
(not set),Ireland,4
(not set),Portugal,4
001A21A,United States,4
EW0170,United States,4
EX3510,Germany,4
FA9099,Canada,4
FD9234,Germany,4
(not set),Algeria,5
(not set),Denmark,5
(not set),Dominican Republic,5
(not set),Estonia,5
(not set),New Zealand,5
(not set),Singapore,5
(not set),Tunisia,5
(not set),Türkiye,5
FC3184,United States,5
FE8405,Germany,5
FH8020,United States,5
(not set),Cyprus,6
(not set),Mexico,6
(not set),Israel,7
(not set),Philippines,7
(not set),Qatar,7
FC3180,United States,7
(not set),Greece,8
(not set),Spain,8
(not set),Jordan,9
(not set),Bahrain,12
(not set),Morocco,12
(not set),Brazil,13
(not set),Malaysia,14
(not set),Netherlands,14
(not set),Slovakia,14
(not set),Hungary,15
(not set),Romania,15
(not set),United Arab Emirates,15
(not set),South Africa,17
(not set),Switzerland,18
(not set),Taiwan,19
(not set),Sweden,20
(not set),France,23
(not set),Egypt,25
(not set),Poland,39
(not set),Finland,45
(not set),Austria,48
(not set),Australia,71
(not set),Kuwait,109
(not set),United Kingdom,111
(not set),Saudi Arabia,121
(not set),Japan,191
(not set),Italy,218
(not set),Canada,259
(not set),Germany,489
(not set),United States,1294

