# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230716-20230716
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,7886,Grand total
#EN6202,United States,1
#EN6204,United States,1
000014A,Norway,1
000043A,Netherlands,1
000057A,Belgium,1
000110A,South Korea,1
000128A,Germany,1
000137A,Germany,1
000141A,Germany,1
000262A,Japan,1
001A21A,United States,1
002F21A,United States,1
003A21A,United States,1
004C21A,United States,1
004M20A,United States,1
006C21A,Canada,1
007B21A,United States,1
007C21A,United States,1
007H20A,United Kingdom,1
008821A,United States,1
008B21A,United States,1
008D21A,United Kingdom,1
009C21A,United States,1
010A214,United States,1
010A21A,United States,1
010M20A,United States,1
011A21A,United States,1
011L20A,United States,1
012H2113,United States,1
013A21A,United States,1
013B22A,United Kingdom,1
013F21A,United States,1
013H21B,United States,1
014CZ1A,United States,1
016E21A,Canada,1
016M20A,United States,1
016M2OA,United States,1
0171321A,United States,1
017C21A,United States,1
017E21A,United Kingdom,1
017G21A,United States,1
018B21A,United States,1
018F21A,United States,1
019B21A,United States,1
019J21A,Canada,1
01DE,France,1
01DE,Germany,1
01DE/IZ87437A/1,Germany,1
020B12A,United States,1
020B214,United States,1
020L20A,United States,1
021B21A,United States,1
023C21A,United States,1
023M20A,United States,1
024M20A,United States,1
025520A,United States,1
025J20A,United States,1
026220A,United States,1
027H2113,United States,1
027H218,United States,1
027H21A,United States,1
027HZ1B,United States,1
027L20A,United States,1
027M21B,United States,1
029H21B,United States,1
029K20A,United States,1
029L20A,United States,1
0303M20A,United States,1
030B21A,United States,1
030LZ0A,United States,1
030M2OA,United States,1
030MZOA,United States,1
031L20A,United States,1
032F21A,United States,1
032H21A,United States,1
033M20A,United States,1
036AZ1A,United States,1
036AZIA,United States,1
036B21A,United States,1
037C21A,United States,1
038B21A,United States,1
040821A,United States,1
041220A,United States,1
041C21A,United States,1
041L20A,United States,1
041L2OA,United States,1
042AZ1A,United States,1
042B21A-2A,Netherlands,1
042L20A,United States,1
043821A,United States,1
043L20A,United States,1
043L2OA,United States,1
044A21A,United States,1
045A21A,United States,1
046C21A,United States,1
047A21A,United States,1
048821A,United States,1
048B21A,United States,1
049E21A,United States,1
050E21A,United States,1
051D22A,United States,1
052E21A,United States,1
054C21A,United States,1
055F22B,United States,1
056A22A,United States,1
057M21A-MODERNA,United States,1
058E21A,United States,1
060F22A,United States,1
061E21A,United States,1
063H21A,Canada,1
065K21A,United States,1
069H21A,United States,1
085D21A,Canada,1
088B21A,United States,1
088DZ1A,United States,1
092D21A,Canada,1
093D21A,United States,1
10020A,Australia,1
1111-20-EN6202,United States,1
1111-20-ER8732,United States,1
1111-20-ER8734,United States,1
1111-20-EW0167,United States,1
1111-20-EW0176,United States,1
1111-20-FF2587,United States,1
12345,Norway,1
123456,Norway,1
123456,United States,1
13F21A,United States,1
18005022,United States,1
1802072,United States,1
1805018,Canada,1
1805018,United States,1
1805029,United States,1
1805031,United States,1
18055022,United States,1
1822809 OR 211A,United States,1
1855191,United States,1
1C006A,Germany,1
1C007A,Germany,1
1D012A,Sweden,1
1D016A,Germany,1
1DO17A,Germany,1
1E026A,Austria,1
1F030A,Indonesia,1
1F036A,United States,1
1F1020A,Italy,1
1F1027A,Austria,1
1F1042A,United States,1
1G040A,Germany,1
1G042A,United States,1
1G042A-CDC,United States,1
1H048A,Japan,1
200009A,United Kingdom,1
202108101,Chile,1
202A21A,United States,1
202F21A,United States,1
205A21A,United States,1
206A21A,United States,1
212C21A,Canada,1
214011,United Kingdom,1
216036BS,Netherlands,1
216039,Spain,1
216043,Germany,1
28230BD,United States,1
300042721,Germany,1
3000489,Canada,1
3000495,Germany,1
30011TB,Germany,1
3001937,Spain,1
3001939,Poland,1
3001940,Poland,1
3002179,Canada,1
3002182,Canada,1
3002187,Canada,1
3002335,Netherlands,1
30025TB,Germany,1
3002912,Germany,1
3002919,Norway,1
3003604,Norway,1
3003654,Japan,1
3004669,Italy,1
3004675,United Kingdom,1
3004954,Germany,1
3005235,Japan,1
3006324,Germany,1
30125BA,Thailand,1
30135BA,United States,1
301558A,United States,1
301588A,United States,1
30891TB,Germany,1
31101TB,Spain,1
32020BD,United States,1
33020BD,United States,1
33025BD,United States,1
33026BD,United States,1
3313013A,United States,1
3313084,United States,1
33130BA,United States,1
33130BH,United States,1
3313OBA,United States,1
33295TB,Italy,1
34396TB,Germany,1
34397TB,Germany,1
34523TB,Türkiye,1
3: 3006273.,Sweden,1
41202003,United Kingdom,1
4120Z003,United Kingdom,1
4120Z019,Saudi Arabia,1
939676,United States,1
939893,United States,1
AA1234,United States,1
AB0012,Norway,1
AB0012,United Kingdom,1
AB75320,Germany,1
ABV5652,Germany,1
ABW 2586,Germany,1
ABW4330,Germany,1
ABZ5320,Canada,1
ABZ5320,Germany,1
ACB3738,Germany,1
ACB4447,Germany,1
ACB5038,Germany,1
ACB7737,Germany,1
ACB8965,Germany,1
ACB9148,Germany,1
ACC0681,Germany,1
AS7145B,United States,1
BER7812,Germany,1
BNT162B2,Sweden,1
CH.-B. FD9234,Germany,1
CH.-B.: 1F1023A,Germany,1
CH.-B.:1C011A,Germany,1
CH.-B.:31043TB,Germany,1
CH.-B.:FE6975,Germany,1
CH.-B: FF0900,Germany,1
CH.B. 1DO15A,Germany,1
CH.B.:FP1972,Germany,1
CH.B.EX 8679,Germany,1
CHBER9480,Germany,1
COMIRNATY 1D018,Saudi Arabia,1
COMIRNATY CH.-B,Germany,1
COMIRNATY CH.-B,Saudi Arabia,1
