# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230627-20230627
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,5560,Grand total
#EL9262,United States,1
000004A,Australia,1
000059A,Spain,1
000125A,Germany,1
002B21A,United States,1
002F21A,Netherlands,1
003A21A,United States,1
003C21A,United States,1
003J21-2A,United States,1
0044A21A,United States,1
006D21A,United States,1
006M20A,United States,1
007G21A,Germany,1
008B21A,United States,1
008G21A,Germany,1
011120A,Germany,1
011D21A,United States,1
011L20A,United States,1
011MZ0A,United States,1
011MZOA,United States,1
012H21B,Argentina,1
014M20A,Canada,1
015H22A,United States,1
016J21-2A,United States,1
017F211A,Netherlands,1
019G21A_1101121,Germany,1
020F21A,United States,1
021021A,Brazil,1
022B21A,United States,1
022M2OA,United States,1
023H22A,United States,1
023MZ0A,United States,1
025L20A,United Kingdom,1
025L21B,United States,1
026220A,Germany,1
026620A,Germany,1
026L20A,United States,1
029K20A,Israel,1
029K20A,United States,1
029K2OA,United States,1
030421A,Spain,1
030H21B,United States,1
030L20A,United States,1
03120A,Germany,1
031F21A,United States,1
032821A,United States,1
032B21A,United States,1
032F21A,Spain,1
032H21A,Puerto Rico,1
036A21A,United States,1
03721A,Germany,1
037A21B,United States,1
038AZ1A,United States,1
039B21A,United States,1
039K20A,Romania,1
03C21A,United States,1
040A21A,United States,1
040B21A,Puerto Rico,1
041120A,United States,1
042621A,Germany,1
04321A,Germany,1
04321A,Poland,1
043220A,Spain,1
04421A,Germany,1
044A21A,Puerto Rico,1
044AZ1A,United States,1
045621A,Spain,1
045B21A,United States,1
045D21A,Canada,1
045G21A,Germany,1
045L21A,United States,1
046B21A,United States,1
048M21A_1110427,Germany,1
050E21A,Netherlands,1
050E21A,United States,1
055A22A,United States,1
055E21A,United States,1
058F21A,United States,1
059E21A,United States,1
063H21A,Canada,1
065F21A,United States,1
067H21A,United States,1
085D21A,Canada,1
086521A,Germany,1
092D21A,Canada,1
092F21A,Croatia,1
092F21A,United States,1
093D21A,Canada,1
10038077727399,Germany,1
105286103255487,Spain,1
1111-20-ER8729,United States,1
1111-20-EW0168,United States,1
1111-20-EW0176,United States,1
1234,Spain,1
12345,Germany,1
123456,Germany,1
1C008A,Germany,1
1D012A,Spain,1
1D015A,Germany,1
1E026A,Germany,1
1F030A,Austria,1
1F036A,Austria,1
1F036A,Germany,1
1F1003A,Germany,1
1F1008A,Germany,1
1F1008A,Netherlands,1
1F1013A,Austria,1
1F1018A,Germany,1
1F1021A,Germany,1
1F1021A,Indonesia,1
1F1028A,New Zealand,1
1F1049A,Germany,1
1G044A,Germany,1
1HO48A,Germany,1
202105B1034,Germany,1
203AZIA,United States,1
204321A,Germany,1
205A21A,United States,1
207A21A,United States,1
211A21A,United States,1
211D21A,United States,1
214004,Portugal,1
214005,Germany,1
214007,Germany,1
21C10-01,Germany,1
21C1105,Portugal,1
226008,Germany,1
